Date,ema_fast,ema_slow,MACD_signal
2003-09-23,0.11180414389466171,0.11410769824781108,0.0010867313231844996
2003-09-24,0.11000404000879754,0.11278653263394225,0.0007890987117745603
2003-09-25,0.1084627208338989,0.11161762004505041,0.00048571425616486335
2003-09-26,0.10693480706429734,0.11044042707433534,0.00017868854338002775
2003-09-29,0.10575919529006154,0.10948452052845362,-0.0001216202090639799
2003-09-30,0.10397841127765661,0.10811025571830182,-0.00043009899610868996
2003-10-01,0.10190687580357453,0.1065209948431932,-0.0007519466917633038
2003-10-02,0.09979094296667933,0.10487936018390952,-0.0010855213475684492
2003-10-03,0.0962053928928638,0.10222452793797672,-0.0014650300935334086
2003-10-06,0.09262051771004924,0.09952686164979421,-0.0018835926970881443
2003-10-07,0.08872001754184415,0.0965750664693887,-0.002342935484046329
2003-10-08,0.08568682925401189,0.09416407674375556,-0.00281480563833074
2003-10-09,0.08271244672808119,0.09176380725000027,-0.0032945406293759974
2003-10-10,0.08086223152200073,0.09009499417976374,-0.003751326939251922
2003-10-13,0.07874731232854805,0.08823922250707412,-0.004192910265349934
2003-10-14,0.0762657804425814,0.08612414704079308,-0.004628714598646992
2003-10-15,0.07403908336821688,0.08416389242793275,-0.00505149109565229
2003-10-16,0.07157247073995653,0.08202944162935177,-0.005467297233632518
2003-10-17,0.06845132030779982,0.07943810897094863,-0.005891873497441464
2003-10-20,0.06535375983744669,0.07683804313451752,-0.006322058866643722
2003-10-21,0.06286776702552643,0.07462729061963777,-0.006740325384141231
2003-10-22,0.06151052219562419,0.07316498486951248,-0.007118335944891006
2003-10-24,0.060252173224562264,0.07177426288094103,-0.0074570862303900655
2003-10-27,0.05911731501384265,0.07047298224318228,-0.007756977076463109
2003-10-28,0.058031629873434146,0.06921260541689098,-0.008020361573924165
2003-10-29,0.0574043729019252,0.06826952627129393,-0.008239191712035287
2003-10-30,0.056616285663753985,0.0672326696051148,-0.008422052652752636
2003-10-31,0.05684863078616075,0.0668955821787677,-0.00854704486351066
2003-11-03,0.05776359227554181,0.0670453491649732,-0.008603561173196871
2003-11-04,0.059125900410784256,0.0675324054938841,-0.008588403012420177
2003-11-05,0.06166910693901619,0.06885659105557076,-0.008480640020430516
2003-11-06,0.06393443308132771,0.07005006756473181,-0.00829871651758233
2003-11-07,0.06585980137211517,0.07106412364533712,-0.008060686191093071
2003-11-10,0.06668816076305066,0.07138072312884144,-0.007801599742992896
