Date,Close,High,Low,dm_plus,ATR
2011-08-29,13.6029,13.6029,13.6029,0.13880626754140865,0.2269829700085864
2011-08-31,13.6836,13.6836,13.6836,0.13465581985902736,0.21653418643439928
2011-09-01,13.6265,13.6265,13.6265,0.1250375470101203,0.20514603025834255
2011-09-02,13.8112,13.8112,13.8112,0.12929915079586607,0.20368559952534523
2011-09-05,14.0999,14.0999,14.0999,0.14068492574089014,0.20975805670310452
2011-09-06,14.0526,14.0526,14.0526,0.13063600247214982,0.19815390979396863
2011-09-07,13.7675,13.7675,13.7675,0.12130485943710226,0.2043643448095654
2011-09-08,13.6777,13.6777,13.6777,0.112640226619026,0.1961811773220909
2011-09-09,14.0691,14.0691,14.0691,0.13255163900581476,0.21012537894364575
2011-09-12,13.8283,13.8283,13.8283,0.12308366479003925,0.21231642330506256
2011-09-13,13.6374,13.6374,13.6374,0.11429197444696715,0.21078667878311125
2011-09-14,13.7545,13.7545,13.7545,0.11449254770077488,0.20409477315509142
2011-09-15,13.6678,13.6678,13.6678,0.1063145085785479,0.19570943221468018
2011-09-16,13.4334,13.4334,13.4334,0.09872061510801092,0.19847304419957898
2011-09-19,13.7193,13.7193,13.7193,0.11209057117277187,0.20471782675724112
2011-09-20,13.6155,13.6155,13.6155,0.1040841018027057,0.19750941055977092
2011-09-21,13.7679,13.7679,13.7679,0.10753523738845974,0.19428730980528378
2011-09-22,13.3844,13.3844,13.3844,0.09985414900308796,0.20780250196289696
2011-09-23,13.2803,13.2803,13.2803,0.09272170978816624,0.2003951803936871
2011-09-26,12.4884,12.4884,12.4884,0.08609873051722473,0.24264552465356598
2011-09-27,12.9021,12.9021,12.9021,0.10949882119574106,0.2548637014646392
2011-09-28,12.7974,12.7974,12.7974,0.10167747682425195,0.24413772278809343
2011-09-29,12.6107,12.6107,12.6107,0.09441479990791944,0.24003502830305193
2011-09-30,12.7041,12.7041,12.7041,0.09434231420020806,0.22956109770955568
2011-10-03,12.8572,12.8572,12.8572,0.09853929175749278,0.2240995907300978
2011-10-04,13.0034,13.0034,13.0034,0.10194362806064694,0.2185353342491835
2011-10-05,12.4814,12.4814,12.4814,0.09466194034179487,0.240211381803511
2011-10-06,12.8308,12.8308,12.8308,0.11285751603221057,0.24801056881777903
2011-10-07,12.8178,12.8178,12.8178,0.1047962648868289,0.2312240996160431
2011-10-10,12.818,12.818,12.818,0.09732510310900566,0.21472237821447174
2011-10-11,12.789,12.789,12.789,0.09037331002962458,0.20145649405597765
2011-10-12,12.911,12.911,12.911,0.09263235931327302,0.19578103019471024
2011-10-13,12.9268,12.9268,12.9268,0.08714433364792601,0.18292524232339422
2011-10-14,12.8816,12.8816,12.8816,0.08091973838724058,0.1730877250143918
2011-10-17,13.0197,13.0197,13.0197,0.08500404278822463,0.1705886017990336
2011-10-18,12.6846,12.6846,12.6846,0.07893232544610825,0.1823394159564397
2011-10-19,12.6159,12.6159,12.6159,0.07329430219987115,0.17422231481656947
2011-10-20,12.405,12.405,12.405,0.06805899489980577,0.17684214947256616
2011-10-21,12.5146,12.5146,12.5146,0.07102620954985893,0.17203913879589078
2011-10-25,12.8242,12.8242,12.8242,0.08806719458222119,0.18186491459630497
2011-10-27,13.1143,13.1143,13.1143,0.10249810925508435,0.18959599212522857
2011-10-28,13.2954,13.2954,13.2954,0.10811253002263785,0.18898913554484872
2011-10-31,13.0407,13.0407,13.0407,0.10039020644951634,0.19368276872026294
2011-11-01,13.0564,13.0564,13.0564,0.09434090598878139,0.1809697138115567
2011-11-02,13.2942,13.2942,13.2942,0.10458798413252678,0.1850290199679085
2011-11-03,13.2755,13.2755,13.2755,0.09711741383728745,0.17314837568439295
2011-11-04,13.4451,13.4451,13.4451,0.10229474142037627,0.1728949202783631
2011-11-08,13.6308,13.6308,13.6308,0.10825225989038989,0.17380956882991483
2011-11-09,13.6038,13.6038,13.6038,0.10051995561245615,0.16332317105628344
2011-11-10,13.4441,13.4441,13.4441,0.09333995878295297,0.16306437312369018
2011-11-11,13.5308,13.5308,13.5308,0.09286567601273937,0.15760977504339685
2011-11-14,13.6345,13.6345,13.6345,0.0936395562975476,0.15375907682599194
2011-11-15,13.485,13.485,13.485,0.08695101656197714,0.15345485705270537
2011-11-16,13.5703,13.5703,13.5703,0.0868330868075497,0.14858665297749094
2011-11-17,13.5009,13.5009,13.5009,0.08063072346412822,0.14293046347907584
2011-11-18,13.2454,13.2454,13.2454,0.07487138607381175,0.150971144659172
2011-11-21,13.2306,13.2306,13.2306,0.0695234299256637,0.14124463432634005
2011-11-22,13.0731,13.0731,13.0731,0.06455747064524307,0.14240573187446243
2011-11-23,13.1628,13.1628,13.1628,0.06635336559915972,0.13864103674056097
2011-11-24,13.1957,13.1957,13.1957,0.06396383948492733,0.13108810554478553
2011-11-25,13.0476,13.0476,13.0476,0.05939499380742068,0.13230324086301837
2011-11-28,13.3169,13.3169,13.3169,0.07438820853549821,0.1420887236585407
2011-11-29,13.2829,13.2829,13.2829,0.06907476506866504,0.1343681005400563
2011-11-30,13.2696,13.2696,13.2696,0.06414085327803588,0.1257203790728914
2011-12-01,13.4962,13.4962,13.4962,0.07574507804391277,0.13292606628198445
2011-12-02,13.4398,13.4398,13.4398,0.07033471532648075,0.12745991869040435
2011-12-06,13.1967,13.1967,13.1967,0.06531080708886665,0.13571992449824632
2011-12-07,13.2827,13.2827,13.2827,0.06678860658252132,0.1321685013197947
2011-12-08,13.314,13.314,13.314,0.06425370611233759,0.12496360836837049
2011-12-09,13.1031,13.1031,13.1031,0.05966415567573594,0.1311019220563522
2011-12-13,12.7591,12.7591,12.7591,0.055402430270320976,0.14630892762377434
2011-12-14,12.71,12.71,12.71,0.05144511382243637,0.13936543279349672
2011-12-15,12.3661,12.3661,12.3661,0.04777046283511558,0.15397504473683404
2011-12-16,12.4533,12.4533,12.4533,0.0505868583468959,0.14920539868419838
2011-12-19,12.4457,12.4457,12.4457,0.0469735113221143,0.1390907273496035
2011-12-20,12.4932,12.4932,12.4932,0.04701111765624899,0.13254853253891194
2011-12-21,12.7165,12.7165,12.7165,0.0596031806808126,0.13903078021470908
2011-12-22,12.5436,12.5436,12.5436,0.055345810632180005,0.1414500101993745
2011-12-23,12.574,12.574,12.574,0.053563967015594516,0.1335178666136995
2011-12-27,12.4657,12.4657,12.4657,0.04973796937162106,0.1317165904270055
2011-12-28,12.4097,12.4097,12.4097,0.04618525727364604,0.126308262539359
2011-12-29,12.1886,12.1886,12.1886,0.042886310325526665,0.1330791009294086
2011-12-30,13.4397,13.4397,13.4397,0.12918728815946143,0.21293773657734855
2012-01-04,12.5864,12.5864,12.5864,0.11995962471949556,0.25867789825041665
2012-01-05,12.7199,12.7199,12.7199,0.12092679438238928,0.2497366198039545
2012-01-06,12.7821,12.7821,12.7821,0.11673202335507397,0.23634114696080938
2012-01-09,12.8285,12.8285,12.8285,0.11170830740113824,0.22277392217788933
2012-01-10,12.8024,12.8024,12.8024,0.10372914258676842,0.20872578487946372
2012-01-11,12.9661,12.9661,12.9661,0.10801277525914353,0.20550965738807245
2012-01-12,13.0126,13.0126,13.0126,0.1036190055977748,0.1941518247174924
2012-01-13,12.991,12.991,12.991,0.09621764805507453,0.1818266943805253
2012-01-16,13.0291,13.0291,13.0291,0.09206638747971098,0.17156050192477082
2012-01-17,13.1161,13.1161,13.1161,0.09170450265973151,0.165520466073
2012-01-18,13.0334,13.0334,13.0334,0.08515418104117779,0.15960471849635577
2012-01-19,13.1206,13.1206,13.1206,0.08530031096680793,0.1544329528894721
2012-01-20,12.914,12.914,12.914,0.07920743161203475,0.1581591705402248
2012-01-25,13.0568,13.0568,13.0568,0.08374975792546173,0.15706208693020862
2012-01-26,13.2492,13.2492,13.2492,0.09151048950221571,0.15958622357805122
2012-01-27,13.3302,13.3302,13.3302,0.0907597402520573,0.1539729218939038
2012-01-30,13.3139,13.3139,13.3139,0.08427690166262371,0.1441391417586235
2012-01-31,13.3361,13.3361,13.3361,0.07984283725814999,0.13542920306157777
2012-02-01,13.3831,13.3831,13.3831,0.07749692031113903,0.12911283141432148
2012-02-02,13.4096,13.4096,13.4096,0.07385428314605715,0.12178334345615473
2012-02-03,13.4516,13.4516,13.4516,0.07157897720705282,0.11608453320928591
2012-02-06,13.1836,13.1836,13.1836,0.06646619312083427,0.1269356379800522
2012-02-07,13.2222,13.2222,13.2222,0.06447575075506025,0.12062594955290508
2012-02-08,13.3235,13.3235,13.3235,0.06710605427255606,0.1192455245848402
2012-02-09,13.2179,13.2179,13.2179,0.06231276468165881,0.11827084425735146
2012-02-10,13.1444,13.1444,13.1444,0.05786185291868286,0.11507292681039762
2012-02-13,13.2411,13.2411,13.2411,0.06063600628163429,0.11376057489536914
2012-02-14,13.1253,13.1253,13.1253,0.05630486297580299,0.1139062481171285
2012-02-15,13.1749,13.1749,13.1749,0.05582594419181703,0.10931294468019048
2012-02-16,13.1547,13.1547,13.1547,0.05183837674954416,0.10294773434589076
2012-02-17,13.2209,13.2209,13.2209,0.05286420698171965,0.10032289617832701
2012-02-20,13.1988,13.1988,13.1988,0.04908819219731092,0.0947355464513034
2012-02-21,13.2594,13.2594,13.2594,0.049910464183217255,0.09229729313335298
2012-02-22,13.296,13.296,13.296,0.04895971674155884,0.08831891505239904
2012-02-23,13.3736,13.3736,13.3736,0.05100545126001903,0.08755327826294196
2012-02-24,13.3846,13.3846,13.3846,0.04814791902716049,0.08208518695844598
2012-02-27,13.3645,13.3645,13.3645,0.04470878195379178,0.0776576736042712
2012-02-28,13.3536,13.3536,13.3536,0.04151529752852084,0.07288926834682308
2012-02-29,13.3678,13.3678,13.3678,0.039564204847912204,0.06869717775062135
2012-03-01,13.0507,13.0507,13.0507,0.036738190215918405,0.08644023648272028
2012-03-02,12.9998,12.9998,12.9998,0.034114033771924165,0.08390164816252593
2012-03-05,12.9378,12.9378,12.9378,0.03167731707392953,0.08233724472234556
2012-03-06,12.9308,12.9308,12.9308,0.029414651568648805,0.07695601295646361
2012-03-08,12.8604,12.8604,12.8604,0.027313605028030992,0.07648772631671615
2012-03-09,12.9004,12.9004,12.9004,0.028219776097457305,0.07388146015123631
2012-03-12,12.9592,12.9592,12.9592,0.030404077804781802,0.07280421299757654
2012-03-13,12.9063,12.9063,12.9063,0.02823235796158307,0.07138248349774957
2012-03-14,12.7085,12.7085,12.7085,0.02621576096432711,0.08041230610505323
2012-03-15,12.5931,12.5931,12.5931,0.02434320660973229,0.08291142709754955
2012-03-16,12.6039,12.6039,12.6039,0.023375834709037095,0.07776061087629592
2012-03-19,12.6289,12.6289,12.6289,0.023491846515534473,0.07399199581370333
2012-03-20,12.6006,12.6006,12.6006,0.021813857478710567,0.07072828182701019
2012-03-21,12.6277,12.6277,12.6277,0.022191439087374157,0.06761197598222377
2012-03-22,12.5495,12.5495,12.5495,0.020606336295418845,0.06836826341206498
2012-03-23,12.6242,12.6242,12.6242,0.024470169417174673,0.06882053031120319
2012-03-26,12.6608,12.6608,12.6608,0.025336585887376487,0.06651906386040295
2012-03-27,12.871,12.871,12.871,0.03854111546684971,0.07678198787037427
2012-03-28,12.8206,12.8206,12.8206,0.035788178647789,0.0748975601653475
2012-03-29,12.7148,12.7148,12.7148,0.03323188017294691,0.07710487729639415
2012-03-30,12.7266,12.7266,12.7266,0.03170103158916492,0.07244024320379448
2012-04-02,12.7406,12.7406,12.7406,0.03043667218993893,0.06826594011780922
2012-04-03,12.8033,12.8033,12.8033,0.03274119560494327,0.0678683729665371
2012-04-04,12.5427,12.5427,12.5427,0.030402538776018742,0.08163491775464167
2012-04-05,12.5132,12.5132,12.5132,0.028230928863445966,0.07791099505788157
2012-04-10,12.6394,12.6394,12.6394,0.03522871965891419,0.08136020969660439
2012-04-11,12.6966,12.6966,12.6966,0.03679809682613461,0.07963448043256122
2012-04-12,12.6409,12.6409,12.6409,0.03416966133855356,0.07792487468737826
2012-04-17,12.6252,12.6252,12.6252,0.031728971242942584,0.07348024078113699
2012-04-18,12.5811,12.5811,12.5811,0.029462616154160966,0.07138165215391293
2012-04-19,12.5922,12.5922,12.5922,0.028151000714578094,0.06707581985720491
2012-04-20,12.5836,12.5836,12.5836,0.026140214949251082,0.06289897558169023
2012-04-23,12.5547,12.5547,12.5547,0.024273056738590284,0.060470477325855226
2012-04-24,12.5648,12.5648,12.5648,0.023260695542976658,0.056872586088294104
2012-04-25,12.5963,12.5963,12.5963,0.023849217289906858,0.05506025851055877
2012-04-26,12.5975,12.5975,12.5975,0.022231416054913564,0.05121309718837605
2012-04-27,12.6347,12.6347,12.6347,0.023300600622419763,0.05021216167492064
2012-04-30,12.6736,12.6736,12.6736,0.024414843435104062,0.04940415012671202
2012-05-02,12.6324,12.6324,12.6324,0.02267092604688234,0.048818139403375434
2012-05-03,12.6094,12.6094,12.6094,0.021051574186390743,0.0469739865888486
2012-05-04,12.4946,12.4946,12.4946,0.01954789031593426,0.051818701832502326
2012-05-08,12.5034,12.5034,12.5034,0.01878018386479603,0.04874593741589494
2012-05-09,12.2066,12.2066,12.2066,0.01743874216016774,0.06646408474333099
2012-05-10,12.2784,12.2784,12.2784,0.021321689148727164,0.06684522154737875
2012-05-11,12.2149,12.2149,12.2149,0.01979871135238951,0.06660627715113737
2012-05-14,12.1263,12.1263,12.1263,0.018384517684361685,0.06817725735462753
2012-05-15,12.0995,12.0995,12.0995,0.01707133784976442,0.06522173897215411
2012-05-16,11.9859,11.9859,11.9859,0.015851956574781247,0.06867732904557167
2012-05-17,12.0501,12.0501,12.0501,0.01930538824801113,0.0683575198280308
2012-05-18,12.3287,12.3287,12.3287,0.0378264319445817,0.08337483984031425
2012-05-21,12.3482,12.3482,12.3482,0.036517401091397346,0.07881235128029186
2012-05-22,12.2573,12.2573,12.2573,0.033909015299154674,0.07967575476027099
2012-05-23,12.1462,12.1462,12.1462,0.03148694277778648,0.08192034370596595
2012-05-24,12.1739,12.1739,12.1739,0.0312164468650874,0.07804746201268262
2012-05-25,12.2484,12.2484,12.2484,0.03430812923186691,0.07779407186891961
2012-05-28,12.354,12.354,12.354,0.03940040571530491,0.07978020959256814
2012-05-29,12.331,12.331,12.331,0.036586091021354565,0.07572448033595611
2012-05-30,12.2021,12.2021,12.2021,0.033972798805543526,0.07952273174053065
2012-05-31,12.3421,12.3421,12.3421,0.04154617031943332,0.08384253661620708
2012-06-01,12.2543,12.2543,12.2543,0.03857858672518809,0.08412521257219227
2012-06-05,12.649,12.649,12.649,0.0640158305305317,0.10630912595989271
2012-06-06,12.7017,12.7017,12.7017,0.06320755692120812,0.10247990267704335
2012-06-07,12.6105,12.6105,12.6105,0.05869273142683611,0.10167419534296887
2012-06-08,12.3453,12.3453,12.3453,0.05450039346777639,0.11335460996132825
2012-06-11,12.4494,12.4494,12.4494,0.05804322250579241,0.112693566392662
2012-06-12,12.474,12.474,12.474,0.055654420898235774,0.1064011687931861
2012-06-13,12.5736,12.5736,12.5736,0.058793390834076115,0.10591537102224428
2012-06-14,12.6286,12.6286,12.6286,0.0585224343459278,0.10227855880636967
2012-06-15,12.637,12.637,12.637,0.05494226046407581,0.09557294746305754
2012-06-18,12.6075,12.6075,12.6075,0.051017813288070396,0.09085345121569632
2012-06-19,12.6384,12.6384,12.6384,0.04958082662463685,0.08657106184314664
2012-06-20,12.5798,12.5798,12.5798,0.046039339008591355,0.08457312885435046
2012-06-21,12.5104,12.5104,12.5104,0.04275081479369197,0.08348933393618256
2012-06-22,12.3376,12.3376,12.3376,0.03969718516557111,0.08986866722645527
2012-06-25,12.3617,12.3617,12.3617,0.0385831005108875,0.08517090528170852
2012-06-26,12.4707,12.4707,12.4707,0.04361287904582411,0.0868729834758722
2012-06-27,12.3639,12.3639,12.3639,0.04049767339969381,0.0882963417990243
2012-06-28,12.3843,12.3843,12.3843,0.03906212529971571,0.08344660309909402
2012-06-29,12.3518,12.3518,12.3518,0.03627197349259315,0.07980756002058721
2012-07-02,12.4408,12.4408,12.4408,0.040038261100264975,0.08046416287625946
2012-07-03,12.5034,12.5034,12.5034,0.04164981387881746,0.0791881512422409
2012-07-04,12.5661,12.5661,12.5661,0.04315339860175916,0.0780104261535095
2012-07-05,12.5853,12.5853,12.5853,0.04144244155877634,0.07380968142825879
2012-07-06,12.4512,12.4512,12.4512,0.03848226716172089,0.07811613275481176
2012-07-09,12.4268,12.4268,12.4268,0.03573353379302654,0.07427926612946806
2012-07-10,12.4561,12.4561,12.4561,0.03527399566495316,0.07106646140593458
2012-07-11,12.3911,12.3911,12.3911,0.03275442454602793,0.07063314273408207
2012-07-12,12.3246,12.3246,12.3246,0.03041482279274022,0.07033791825307617
2012-07-13,12.3583,12.3583,12.3583,0.030649478307544463,0.06772092409214213
2012-07-16,12.4032,12.4032,12.4032,0.03166737271414844,0.06609085808556056
2012-07-17,12.4434,12.4434,12.4434,0.0322768460917093,0.06424151107944913
2012-07-18,12.4082,12.4082,12.4082,0.029971357085158634,0.062167117430917025
2012-07-19,12.361,12.361,12.361,0.027830545864790158,0.06109803761442296
