Date,gains,losses,Close
2011-01-27,0.03407415898153707,0.035647763639609496,10.4654
2011-01-28,0.0329383536821525,0.04061617151828922,10.2807
2011-01-31,0.03826707522608075,0.03926229913434624,10.4735
2011-02-01,0.03925817271854471,0.037953555829868035,10.5415
2011-02-02,0.03794956696125989,0.03831510396887243,10.4927
2011-02-07,0.03831458139588461,0.037037933836576685,10.5416
2011-02-08,0.0373540953493551,0.03580333604202413,10.5511
2011-02-09,0.037032292171043237,0.03460989150728999,10.5788
2011-02-10,0.03579788243200846,0.034672895123713666,10.5423
2011-02-11,0.036867953017608236,0.03351713195292321,10.6102
2011-02-14,0.035639021250354626,0.033433227554492455,10.5792
2011-02-15,0.03565772054200945,0.03231878663600937,10.6154
2011-02-16,0.03722246319060917,0.031241493748142394,10.698
2011-02-17,0.03625838108425554,0.030200110623204313,10.7063
2011-02-21,0.03885643504811364,0.029193440269097502,10.8205
2011-02-22,0.03756122054650985,0.030000325593460917,10.7671
2011-02-23,0.03849251319495953,0.029000314740345555,10.8326
2011-02-24,0.03961276275512757,0.028033637582334035,10.9047
2011-02-25,0.03829233732995665,0.028712516329589596,10.8563
2011-02-28,0.03787259275229145,0.02775543245193661,10.882
2011-03-01,0.03750683966054838,0.02683025137020539,10.9089
2011-03-02,0.03964327833853014,0.02593590965786521,11.0105
2011-03-03,0.03941183572724581,0.02507137933593637,11.0432
2011-03-04,0.03809810786967095,0.02797900002473853,10.9309
2011-03-07,0.04046150427401526,0.02704636669058058,11.0399
2011-03-08,0.039112787464881414,0.02860148780089452,10.9662
2011-03-09,0.0378090278827187,0.029081438207531403,10.9232
2011-03-10,0.03696539361996145,0.028112056933947024,10.9357
2011-03-11,0.0357332138326294,0.030411655036148826,10.8386
2011-03-14,0.03804877337154176,0.02939793320161053,10.9438
2011-03-15,0.0367804809258237,0.03179133542822353,10.8426
2011-03-16,0.03555446489496291,0.03324829091394941,10.7671
2011-03-17,0.034369316065130814,0.03229001455015104,10.7626
2011-03-18,0.05316033886295975,0.031213680731812674,11.3607
2011-03-21,0.05138832756752776,0.04553655804075221,10.8998
2011-03-22,0.0512020499819435,0.04401867277272714,10.9456
2011-03-23,0.049495314982545384,0.04313805034696956,10.928
2011-03-24,0.05009547114979384,0.04170011533540391,10.9955
2011-03-25,0.04842562211146738,0.0431234448242238,10.9111
2011-03-28,0.0468114347077518,0.04454266333008298,10.8254
2011-03-29,0.045577720217493414,0.04305790788574688,10.8352
2011-03-30,0.04540846287691029,0.04162264428955532,10.8757
2011-03-31,0.04637484744767997,0.040235222813236805,10.9501
2011-04-01,0.04545235253275728,0.03889404871946225,10.9688
