Date,ema_fast,ema_slow,MACD_signal
2022-11-04,13.618279563758762,13.674226986818468,-0.02482560469598643
2022-11-07,13.622621169334337,13.672173135943027,-0.029770877078526985
2022-11-08,13.616940989436745,13.665767718465766,-0.03358204746862565
2022-11-09,13.635226991061863,13.67095529487571,-0.034011298737670045
2022-11-10,13.648130530898499,13.674521569329361,-0.0324872466763085
2022-11-11,13.681002756914115,13.688394045675334,-0.027468055093290707
2022-11-14,13.695386948158097,13.6947722645142,-0.021851507345853047
2022-11-15,13.709896648441466,13.701803948624258,-0.015862665913240804
2022-11-16,13.730497164065856,13.71232217465209,-0.009055134847839588
2022-11-17,13.738297600363417,13.717424235788972,-0.0030694349633826265
2022-11-18,13.737974892615199,13.718815033137936,0.0013764239247464672
2022-11-21,13.73947106298209,13.720954660312904,0.004804419673634546
2022-11-22,13.73904474560023,13.722120981771207,0.007228288504712315
2022-11-23,13.738637861661733,13.723178686825191,0.008874465771078168
2022-11-24,13.732216652175312,13.721232117430732,0.009296479565778502
2022-11-25,13.721783321071417,13.717022330954382,0.008389381676029739
2022-11-28,13.711739733214277,13.712539195328132,0.006551612918052712
2022-11-29,13.690902851181312,13.702447403081603,0.0029323799543838768
2022-11-30,13.663733181768801,13.688510558408892,-0.0026095713645109095
2022-12-01,13.64665115380437,13.67845051704527,-0.008447529739788715
2022-12-02,13.645150976296005,13.675372700967843,-0.012802368726198603
2022-12-06,13.633912364558158,13.667722871266522,-0.017003996322631516
2022-12-07,13.624218154626135,13.660550806728262,-0.020869727478530567
2022-12-08,13.607861515452882,13.649984080303946,-0.025120294953037373
2022-12-09,13.60223666692167,13.644155629911062,-0.028480028560308325
2022-12-13,13.592015641241414,13.636129286954686,-0.031606751990901155
2022-12-14,13.596459388742735,13.63500119162471,-0.03299376216911585
2022-12-15,13.58837332893616,13.628252955208065,-0.03437093498967359
2022-12-16,13.577669739869059,13.620145328896356,-0.0359918657971984
2022-12-19,13.58361285681228,13.619860489718848,-0.03604301921907223
2022-12-20,13.593887801918083,13.6221226756656,-0.034481390124761424
2022-12-21,13.6118589093153,13.62868395894963,-0.030950122026675023
2022-12-22,13.629357538651409,13.63586292495336,-0.026061174881730233
2022-12-23,13.626502532705038,13.634006411993852,-0.022349715763146993
2022-12-27,13.626517527673492,13.633457788883195,-0.01926782485245818
2022-12-28,13.627268677262187,13.633305360077033,-0.01662159644493582
2022-12-29,13.627888880760313,13.633156814886142,-0.014350863981114466
2022-12-30,13.632905976027956,13.635182236005686,-0.011935943180437609
2023-01-03,13.65333582586981,13.644850218523784,-0.007851633075144844
2023-01-04,13.671114929582147,13.654039091225727,-0.0028661387888316947
2023-01-05,13.664774171184893,13.652251010394192,0.00021172112707494063
2023-01-06,13.65659352946414,13.649239824439068,0.0016401179066742283
2023-01-09,13.649502217238886,13.646370207813952,0.0019384962103262875
2023-01-10,13.655901876125212,13.649683525753659,0.0027944670425715736
2023-01-11,13.657978510567487,13.651144005327463,0.0036024746820619794
2023-01-12,13.658843355095566,13.652066671599503,0.004237316444862312
2023-01-13,13.661298223542401,13.65375062185139,0.004899373494091958
2023-01-16,13.672160035305108,13.659539464677215,0.006443612920852258
2023-01-17,13.682073876027399,13.665247652478902,0.008520135046381216
2023-01-18,13.695908664330876,13.673155233776761,0.01136679414792794
2023-01-19,13.713738100587664,13.683425216459964,0.015156012143882232
2023-01-20,13.715378392804947,13.68646038561108,0.017908411153879332
2023-01-25,13.722981716988802,13.692263320010259,0.02047040831881201
2023-01-26,13.738646068221293,13.70208085186135,0.02368936992703817
2023-01-27,13.742592826956479,13.706689677649399,0.026132125803046503
2023-01-30,13.733024699732404,13.704742294119814,0.026562181764955135
2023-01-31,13.724528592081263,13.702746568629458,0.025606150102325267
2023-02-01,13.726985731761069,13.70554311910135,0.024773442613804
2023-02-02,13.761049465336288,13.723532517686436,0.02732214362101361
2023-02-03,13.753811086053783,13.72282640526522,0.028054651054523573
2023-02-06,13.75111707281474,13.723824449319647,0.027902245542637455
2023-02-07,13.73796060007401,13.719511527147821,0.026011611019347593
2023-02-08,13.732612815447238,13.718303265877612,0.023671198729403306
2023-02-09,13.728087766916895,13.717184505442233,0.021117611278454917
2023-02-10,13.707520418160449,13.708089356890957,0.016780301276662354
2023-02-13,13.705563430751148,13.70710496008422,0.01311593515471565
2023-02-14,13.702276749097125,13.705408296374278,0.009866438668341892
2023-02-15,13.69932648000526,13.703755829976183,0.00700728094048884
2023-02-16,13.699183944619836,13.703359101829799,0.004770793310398588
2023-02-17,13.69927872237063,13.70309546465722,0.0030532861910008676
2023-02-20,13.710789688159764,13.708355059867797,0.002929554611194083
2023-02-21,13.726468197673645,13.716084314692406,0.00442042028520312
2023-02-22,13.734857705723853,13.72089288397445,0.006329300578042974
2023-02-23,13.739925750997106,13.724367485161528,0.00817509362954997
2023-02-24,13.750306404689859,13.730518041816229,0.010497747478365967
2023-02-27,13.759905419352956,13.736605594274288,0.013058162998426421
2023-02-28,13.780443047144809,13.748219994698413,0.016891140888020295
2023-03-01,13.797313347584069,13.758729624720752,0.021229657283079593
2023-03-02,13.807665140263444,13.766571874741437,0.025202378930864917
2023-03-03,13.82297819560753,13.776988772908739,0.029359787684449985
2023-03-07,13.82665847320637,13.782167382322907,0.03238604832425264
