Date,Close,High,Low,dm_plus,ATR
2020-01-15,12.9682,12.9682,12.9682,0.052913675907647846,0.0688247832286846
2020-01-16,13.0535,13.0535,13.0535,0.05522698477218518,0.0700015844270416
2020-01-17,13.1055,13.1055,13.1055,0.054996485859812386,0.06871575696755536
2020-01-21,13.1163,13.1163,13.1163,0.0518395940117442,0.06457891718292838
2020-01-22,13.1796,13.1796,13.1796,0.05265819443970281,0.06448756595555112
2020-01-23,13.1632,13.1632,13.1632,0.04889689483590239,0.061052739814988176
2020-01-24,13.2207,13.2207,13.2207,0.049511402347770045,0.060798972685285814
2020-01-27,12.8875,12.8875,12.8875,0.04597487360786168,0.08025618892635328
2020-01-28,13.0275,13.0275,13.0275,0.052690954065821895,0.08452360400391852
2020-01-29,13.0432,13.0432,13.0432,0.05004874306061666,0.07960763228841576
2020-01-30,12.8365,12.8365,12.8365,0.04647383284136832,0.08868565855513608
2020-01-31,12.7529,12.7529,12.7529,0.04315427335215348,0.08832239722970942
2020-02-03,12.8119,12.8119,12.8119,0.04428611097002952,0.08622794028441041
2020-02-04,13.0869,13.0869,13.0869,0.06076567447450607,0.09971165883743514
2020-02-05,13.1835,13.1835,13.1835,0.0633252691552354,0.09948939749187484
2020-02-06,13.2855,13.2855,13.2855,0.06608774993019907,0.09966872624247715
2020-02-07,13.2974,13.2974,13.2974,0.06221719636331696,0.09339953151016012
2020-02-11,13.4542,13.4542,13.4542,0.06897311090950627,0.09792813640276879
2020-02-12,13.5432,13.5432,13.5432,0.07040360298753869,0.09729041237393722
2020-02-13,13.5448,13.5448,13.5448,0.06548905991655365,0.09045538291803494
2020-02-14,13.5489,13.5489,13.5489,0.06110412706500124,0.08428714128051198
2020-02-18,13.3676,13.3676,13.3676,0.056739546560016355,0.09121663118958974
2020-02-19,13.5605,13.5605,13.5605,0.06646529323500842,0.09847972896229028
2020-02-20,13.4396,13.4396,13.4396,0.061717772289329974,0.10008117689366335
2020-02-21,13.4082,13.4082,13.4082,0.05730935998267274,0.09517537854380823
2020-02-24,12.9183,12.9183,12.9183,0.05321583426938625,0.12336999436374989
2020-02-25,12.8217,12.8217,12.8217,0.04941470324993879,0.12145785190909295
2020-02-26,12.7517,12.7517,12.7517,0.04588508158905161,0.11778229105825888
2020-02-27,12.3676,12.3676,12.3676,0.042607575761109365,0.13680498455498466
2020-02-28,11.9448,11.9448,11.9448,0.03956417749232691,0.15723319994479884
2020-03-02,12.2436,12.2436,12.2436,0.05808102195790527,0.16734511423486267
2020-03-03,12.3472,12.3472,12.3472,0.061332377532462026,0.16279189178934533
2020-03-04,12.2368,12.2368,12.2368,0.05695149342284857,0.15904961380426236
2020-03-05,12.3551,12.3551,12.3551,0.06133352960707186,0.15613892710386418
2020-03-06,11.8895,11.8895,11.8895,0.05695256320643576,0.178243289454249
2020-03-09,11.3325,11.3325,11.3325,0.05288452297729171,0.20529734020826798
2020-03-10,11.2478,11.2478,11.2478,0.049107057050244936,0.19668324447888394
2020-03-11,11.133,11.133,11.133,0.04559941011800062,0.19083444130168087
2020-03-12,10.2671,10.2671,10.2671,0.0423423093952139,0.23905340978120396
2020-03-13,10.2397,10.2397,10.2397,0.03931785872406477,0.22393530908223452
2020-03-16,9.9794,9.9794,9.9794,0.03650944024372061,0.22653278700498178
2020-03-17,9.9615,9.9615,9.9615,0.033901623083408446,0.21163044507578938
2020-03-18,9.562,9.562,9.562,0.03148007857741068,0.22504969899916902
2020-03-19,9.7779,9.7779,9.7779,0.04465293010779785,0.224396149070647
2020-03-20,9.8799,9.8799,9.8799,0.04874914938587054,0.21565356699404756
2020-03-23,9.7372,9.7372,9.7372,0.045267067286833725,0.2104425979229752
2020-03-24,10.4503,10.4503,10.4503,0.09296941962407454,0.24634669807177526
2020-03-25,10.842,10.842,10.842,0.11430731822259836,0.2567290767810526
2020-03-26,11.0614,11.0614,11.0614,0.12181393834963515,0.2540627141538063
2020-03-27,10.804,10.804,10.804,0.11311294275314707,0.25430109171425114
2020-03-30,10.9684,10.9684,10.9684,0.11677630398509863,0.2478795851631746
2020-03-31,11.1467,11.1467,11.1467,0.12117085370048589,0.24290961479433415
2020-04-01,10.6648,10.6648,10.6648,0.11251579272181159,0.25998035659487323
2020-04-02,10.6776,10.6776,10.6776,0.10539323609877298,0.2423246168379675
2020-04-03,10.5228,10.5228,10.5228,0.09786514780595236,0.23607285849235593
2020-04-07,11.4809,11.4809,11.4809,0.15931049439162892,0.2876462257432271
2020-04-08,11.5291,11.5291,11.5291,0.15137403050646606,0.27054292390432505
2020-04-09,11.754,11.754,11.754,0.15662588547031847,0.26728271505399837
2020-04-13,11.4842,11.4842,11.4842,0.14543832222238212,0.2674625211215708
2020-04-14,11.9072,11.9072,11.9072,0.16526415634944774,0.2785723410415107
2020-04-15,11.6445,11.6445,11.6445,0.15345957375300723,0.27743860239568346
2020-04-16,11.8434,11.8434,11.8434,0.1567053184849484,0.27182870222454053
2020-04-17,11.9454,11.9454,11.9454,0.15279779573600874,0.2596980806370277
2020-04-20,12.0176,12.0176,12.0176,0.1470408103262738,0.2463053605914791
2020-04-21,11.4177,11.4177,11.4177,0.13653789530293456,0.27156212054931234
2020-04-22,11.6876,11.6876,11.6876,0.14606375992418213,0.2714433976529325
2020-04-23,11.8474,11.8474,11.8474,0.14704491992960048,0.26346886924912943
2020-04-24,11.793,11.793,11.793,0.13654171136317322,0.24853537858843872
2020-04-27,12.1251,12.1251,12.1251,0.15051016055155164,0.2545042801178503
2020-04-28,12.1615,12.1615,12.1615,0.1423594347978512,0.23892540296654052
2020-04-29,12.4993,12.4993,12.4993,0.15631947516946218,0.24598787418323081
2020-04-30,12.3692,12.3692,12.3692,0.14515379837162196,0.23771016888441268
2020-05-05,12.2405,12.2405,12.2405,0.13478566991648755,0.22992372824979773
2020-05-07,12.449,12.449,12.449,0.1400509792081757,0.22839346194623816
2020-05-08,12.5699,12.5699,12.5699,0.13868305212187537,0.22071535752149507
2020-05-11,12.545,12.545,12.545,0.12877711982744153,0.20672854626993972
2020-05-12,12.5921,12.5921,12.5921,0.12294303983975939,0.19532650725064316
2020-05-13,12.1258,12.1258,12.1258,0.1141613941369086,0.214681756732764
2020-05-14,11.9599,11.9599,11.9599,0.10600700884140578,0.2111973455375626
2020-05-15,12.073,12.073,12.073,0.10651365106702027,0.20419039228487218
2020-05-18,12.5377,12.5377,12.5377,0.13209839027654402,0.22279822140739963
2020-05-19,12.6327,12.6327,12.6327,0.1294485052567885,0.21366977702114848
2020-05-20,12.8255,12.8255,12.8255,0.1339736120241646,0.21217907866249375
2020-05-21,12.6565,12.6565,12.6565,0.12440406830814528,0.2090948587580275
2020-05-22,12.5902,12.5902,12.5902,0.11551806342898552,0.19889522598958947
2020-05-26,12.9031,12.9031,12.9031,0.12961677318406764,0.20703842413319584
2020-05-27,12.7774,12.7774,12.7774,0.12035843224234266,0.20122853669510676
2020-05-28,13.0103,13.0103,13.0103,0.1283971156536087,0.2034907840740291
2020-05-29,12.8189,12.8189,12.8189,0.11922589310691735,0.2026271566401695
2020-06-01,12.9801,12.9801,12.9801,0.12222404359928198,0.1996680740230131
2020-06-02,13.0272,13.0272,13.0272,0.11685804048504506,0.18877035444993562
2020-06-04,13.3895,13.3895,13.3895,0.13438960902183517,0.20116532913208846
2020-06-05,13.7158,13.7158,13.7158,0.14809749409170964,0.21010351990837148
2020-06-08,13.7023,13.7023,13.7023,0.13751910165658354,0.19606041134348254
2020-06-09,13.6649,13.6649,13.6649,0.12769630868110984,0.1847275248189441
2020-06-10,13.6581,13.6581,13.6581,0.11857514377531331,0.17201841590330114
2020-06-11,13.1725,13.1725,13.1725,0.11010549064850265,0.1944171004816435
2020-06-12,13.0736,13.0736,13.0736,0.10224081274503598,0.1875944504472384
2020-06-15,12.9432,12.9432,12.9432,0.09493789754896008,0.18350913255814902
2020-06-16,13.3816,13.3816,13.3816,0.11947090486689753,0.2017156230897143
2020-06-17,13.4726,13.4726,13.4726,0.11743726880497576,0.19380736429759002
2020-06-18,13.4022,13.4022,13.4022,0.10904889246176146,0.18499255256204597
2020-06-19,13.5014,13.5014,13.5014,0.10834540014306406,0.1788645130933272
2020-06-22,13.4321,13.4321,13.4321,0.10060644298998667,0.17103847644380243
2020-06-23,13.6676,13.6676,13.6676,0.11024169706213208,0.1756428709835316
2020-06-24,13.2903,13.2903,13.2903,0.10236729012912144,0.19004695162756727
2020-06-25,13.2706,13.2706,13.2706,0.09505534083418314,0.17787931222559644
2020-06-26,13.2739,13.2739,13.2739,0.08850138791745486,0.16540936135233783
2020-06-29,13.2855,13.2855,13.2855,0.08300843163763608,0.15442297839859814
2020-06-30,13.5075,13.5075,13.5075,0.09293640080637747,0.1592499085129845
2020-07-01,13.5272,13.5272,13.5272,0.0877052293202071,0.14928205790491314
2020-07-02,13.723,13.723,13.723,0.09542628436876452,0.15260476805456252
2020-07-07,14.0164,14.0164,14.0164,0.10956726405671122,0.16266157033638043
2020-07-08,13.9206,13.9206,13.9206,0.1017410309098026,0.15788574388378146
2020-07-09,13.9283,13.9283,13.9283,0.09502381441624473,0.1471581907492248
2020-07-10,14.1138,14.1138,14.1138,0.10148639910079911,0.14989689140999463
2020-07-13,14.3327,14.3327,14.3327,0.10987308487931413,0.15482568488070975
2020-07-14,14.0031,14.0031,14.0031,0.10202500738793406,0.16730956453208848
2020-07-15,14.1373,14.1373,14.1373,0.1043232211459389,0.16494459563693914
2020-07-16,14.1738,14.1738,14.1738,0.09947870534980016,0.15576998166287156
2020-07-17,14.3033,14.3033,14.3033,0.10162308353910028,0.1538935544012378
2020-07-20,14.4762,14.4762,14.4762,0.10671429185773623,0.15525115765829234
2020-07-21,14.5908,14.5908,14.5908,0.10727755672504077,0.15234750353984272
2020-07-22,14.5377,14.5377,14.5377,0.09961487410182328,0.14525839614413943
2020-07-23,14.609,14.609,14.609,0.09759238309455018,0.13997565356241504
2020-07-24,14.2687,14.2687,14.2687,0.09062149858779636,0.15428453545081441
2020-07-29,14.3711,14.3711,14.3711,0.09146282011723945,0.1505784972043275
2020-07-30,14.3577,14.3577,14.3577,0.08492976153743645,0.14078003311830387
2020-07-31,14.3269,14.3269,14.3269,0.07886334999904797,0.13292431646699618
2020-08-03,14.6312,14.6312,14.6312,0.09496596785625921,0.1451654367193539
2020-08-04,14.6286,14.6286,14.6286,0.08818268443795482,0.13498219123939975
2020-08-05,14.6827,14.6827,14.6827,0.08574820697810084,0.1292048918651568
2020-08-06,14.7002,14.7002,14.7002,0.08087333505109354,0.12122597101764543
2020-08-07,14.7029,14.7029,14.7029,0.0752895254045867,0.11275983023067053
2020-08-10,14.6684,14.6684,14.6684,0.06991170216140184,0.10716984235705107
2020-08-11,14.7235,14.7235,14.7235,0.06885372343558736,0.1034505679029759
2020-08-13,14.7772,14.7772,14.7772,0.06777131461875975,0.0998969559099062
2020-08-14,14.6866,14.6866,14.6866,0.06293050643170542,0.0992328876306272
2020-08-17,14.7775,14.7775,14.7775,0.06492832740086932,0.09863768137129664
2020-08-18,14.7637,14.7637,14.7637,0.0602905897293786,0.0925778469876325
2020-08-19,14.8455,14.8455,14.8455,0.061826976177280106,0.09180800077423013
2020-08-20,14.7296,14.7296,14.7296,0.05741076359318863,0.09352885786178514
2020-08-21,14.7639,14.7639,14.7639,0.0557599947651037,0.08929822515737187
2020-08-24,14.939,14.939,14.939,0.06428428085331069,0.09542692336041683
2020-08-25,14.9767,14.9767,14.9767,0.0623854036495027,0.09130357169181554
2020-08-26,15.2441,15.2441,15.2441,0.07702930338882406,0.10388188799954311
2020-08-27,15.2516,15.2516,15.2516,0.07206292457533661,0.09699746742814713
2020-08-28,15.2917,15.2917,15.2917,0.06977985853424117,0.09293336261185094
2020-08-31,15.2606,15.2606,15.2606,0.06479558292465248,0.08851669385386159
2020-09-01,15.3171,15.3171,15.3171,0.06420304128717728,0.08622978715001431
2020-09-02,15.4907,15.4907,15.4907,0.07201710976666469,0.09247051663929907
2020-09-03,15.133,15.133,15.133,0.06687303049761718,0.11141547973649217
2020-09-08,14.6394,14.6394,14.6394,0.06209638546207308,0.1387143740410285
2020-09-09,14.7555,14.7555,14.7555,0.06595378650049641,0.1370990616095264
2020-09-10,14.8011,14.8011,14.8011,0.06449994460760382,0.13056341435170307
2020-09-11,14.628,14.628,14.628,0.059892805707060674,0.13360174189801
2020-09-14,14.8163,14.8163,14.8163,0.06906474815655636,0.13750876033386641
2020-09-15,14.8899,14.8899,14.8899,0.06938869471680238,0.13294384888144742
2020-09-16,14.906,14.906,14.906,0.0655823593798879,0.1245978596756297
2020-09-17,14.6654,14.6654,14.6654,0.06089790513846733,0.1328837268416562
2020-09-18,14.5545,14.5545,14.5545,0.056548054771433945,0.13131346063868068
2020-09-21,14.3277,14.3277,14.3277,0.0525089080020458,0.13813392773591784
2020-09-22,14.4803,14.4803,14.4803,0.059658271716185374,0.1391672186119237
2020-09-23,14.5327,14.5327,14.5327,0.059139823736457875,0.13296956013964345
2020-09-24,14.4202,14.4202,14.4202,0.05491555061242517,0.13150744870109754
2020-09-25,14.3991,14.3991,14.3991,0.05099301128296622,0.12362120236530476
2020-09-28,14.794,14.794,14.794,0.0755577961913258,0.1429982593392116
2020-09-29,14.8021,14.8021,14.8021,0.07073938217765958,0.13336266938641067
2020-09-30,14.9289,14.9289,14.9289,0.07474371202211257,0.1328939072873814
2020-10-01,14.9658,14.9658,14.9658,0.07204058973481876,0.12603719962399695
2020-10-02,14.7438,14.7438,14.7438,0.06689483332518885,0.13289168536513998
2020-10-05,14.9037,14.9037,14.9037,0.07353805951624683,0.13482085069620145
2020-10-06,14.911,14.911,14.911,0.06880676955080055,0.12571221850361555
2020-10-07,15.007,15.007,15.007,0.0707491431543148,0.12358991718192873
2020-10-08,15.1751,15.1751,15.1751,0.07770277578614951,0.12676920881179102
2020-10-09,15.3937,15.3937,15.3937,0.08776686322999601,0.13332855103952027
2020-10-14,15.489,15.489,15.489,0.08830494442785343,0.1306122259652688
2020-10-15,15.3537,15.3537,15.3537,0.08199744839729248,0.13094706696774966
2020-10-16,15.488,15.488,15.488,0.08573334494034299,0.13118656218433894
2020-10-19,15.4471,15.4471,15.4471,0.07960953458746134,0.12473752202831465
2020-10-20,15.4105,15.4105,15.4105,0.07392313925978554,0.11844198474057788
2020-10-21,15.3901,15.3901,15.3901,0.06864291502694371,0.11143898583053663
2020-10-22,15.3465,15.3465,15.3465,0.0637398496678763,0.10659334398549827
2020-10-26,14.9863,14.9863,14.9863,0.05918700326302799,0.12470810512939132
2020-10-27,15.0519,15.0519,15.0519,0.05964507445852598,0.12048609762014907
2020-10-28,14.6218,14.6218,14.6218,0.0553847119972027,0.14260137636156697
2020-10-29,14.6707,14.6707,14.6707,0.05492151828311677,0.13590842090716931
2020-10-30,14.462,14.462,14.462,0.05099855269146557,0.1411078194138001
2020-11-02,14.5712,14.5712,14.5712,0.05515579892778942,0.13882868945567148
2020-11-03,14.8399,14.8399,14.8399,0.0704089561472331,0.1481052116374093
2020-11-04,15.2319,15.2319,15.2319,0.09337974499385927,0.16552626794902287
2020-11-05,15.425,15.425,15.425,0.10050262035144084,0.16749582023837847
2020-11-06,15.3792,15.3792,15.3792,0.09332386175490934,0.15880326164992287
2020-11-09,15.8965,15.8965,15.8965,0.1236078716295586,0.18441017153207115
2020-11-10,15.5562,15.5562,15.5562,0.11477873794173298,0.19554515927978028
2020-11-12,15.5806,15.5806,15.5806,0.10832311380303776,0.18332050504551026
2020-11-13,15.6317,15.6317,15.6317,0.1042357485313922,0.17387618325654522
2020-11-16,15.9366,15.9366,15.9366,0.11856890935057848,0.18323502730964913
2020-11-17,15.8775,15.8775,15.8775,0.11009970153982288,0.17436823964467424
2020-11-18,15.9635,15.9635,15.9635,0.1083782942869784,0.16805622252719754
2020-11-19,15.8706,15.8706,15.8706,0.10063698755219423,0.16268792091811202
2020-11-20,15.9151,15.9151,15.9151,0.09662720272703758,0.15424592656681838
2020-11-23,15.9586,15.9586,15.9586,0.09283240253224917,0.14633550324061706
2020-11-24,16.2883,16.2883,16.2883,0.10975151663708844,0.15943296729485862
2020-11-25,16.1969,16.1969,16.1969,0.10191212259158212,0.15457346963094015
2020-11-27,16.4064,16.4064,16.4064,0.10959697097789783,0.15849679322873028
2020-11-30,16.2651,16.2651,16.2651,0.10176861590804799,0.15726845085524963
2020-12-01,16.5682,16.5682,16.5682,0.11614942905747318,0.1676849900798747
2020-12-02,16.6161,16.6161,16.6161,0.11127446983908212,0.15912891935988352
2020-12-03,16.7809,16.7809,16.7809,0.11509772199343338,0.15953399654846323
2020-12-04,16.9102,16.9102,16.9102,0.1161121704224739,0.1573744253664302
2020-12-08,16.9272,16.9272,16.9272,0.10903272967801143,0.14734768069739945
2020-12-09,16.9927,16.9927,16.9927,0.10592324898672491,0.14150141779044234
2020-12-14,16.8828,16.8828,16.8828,0.09835730263053027,0.1392441736625536
2020-12-15,16.8682,16.8682,16.8682,0.09133178101406382,0.13034101840094248
2020-12-16,17.0113,17.0113,17.0113,0.09502951094163047,0.13125237422944636
2020-12-17,17.0022,17.0022,17.0022,0.088241688731514,0.12252720464162876
2020-12-18,16.9828,16.9828,16.9828,0.08193871096497729,0.1151609757386551
2020-12-21,16.8625,16.8625,16.8625,0.07608594589605035,0.11552804890017976
2020-12-22,17.0369,17.0369,17.0369,0.08310837833204665,0.11973318826445253
2020-12-23,17.1458,17.1458,17.1458,0.08495063702261489,0.11895938910270608
2020-12-24,17.0767,17.0767,17.0767,0.0788827343781424,0.11539800416679867
2020-12-28,17.2552,17.2552,17.2552,0.0859982533511322,0.11990528958345589
2020-12-29,17.1719,17.1719,17.1719,0.07985552096890847,0.11729062604178031
2020-12-30,17.2752,17.2752,17.2752,0.0815301266139865,0.11629129561022462
2021-01-04,17.117,17.117,17.117,0.07570654614155889,0.11928477449520863
2021-01-05,17.2966,17.2966,17.2966,0.08312750713144758,0.12359300488840806
2021-01-06,17.4487,17.4487,17.4487,0.08805411376491541,0.12562921882495015
2021-01-07,17.603,17.603,17.603,0.09278596278170737,0.12767713176602533
2021-01-08,17.843,17.843,17.843,0.10330125115444246,0.1357001937827377
2021-01-11,17.8063,17.8063,17.8063,0.09592259035769655,0.128628751369685
2021-01-12,17.7378,17.7378,17.7378,0.08907097676071823,0.12433384055756465
2021-01-13,17.7578,17.7578,17.7578,0.08413733556352405,0.11688142337488143
2021-01-14,17.9455,17.9455,17.9455,0.09153466873755801,0.12193989313381845
2021-01-15,17.7593,17.7593,17.7593,0.08499647811344672,0.1265299007671171
2021-01-19,17.8215,17.8215,17.8215,0.08336815824820057,0.12193490785518021
2021-01-20,18.1067,18.1067,18.1067,0.09778471837332908,0.13359670015123876
2021-01-21,18.2208,18.2208,18.2208,0.09895009563237704,0.1322040787118646
2021-01-22,18.1314,18.1314,18.1314,0.09188223165863582,0.12914664451816008
2021-01-25,18.086,18.086,18.086,0.0853192151115904,0.12316474133829156
2021-01-26,18.109,18.109,18.109,0.08086784260361989,0.11601011695698525
2021-01-27,17.9065,17.9065,17.9065,0.07509156813193275,0.12218796574577206
2021-01-28,17.9951,17.9951,17.9951,0.07605645612250897,0.11978882533535974
2021-01-29,17.693,17.693,17.693,0.07062385211375832,0.13281105209711971
2021-02-01,17.8788,17.8788,17.8788,0.07885071981991823,0.13659597694732523
2021-02-02,18.2082,18.2082,18.2082,0.0967470969756386,0.15036769287965937
2021-02-03,18.2596,18.2596,18.2596,0.09350801862023567,0.1432985719596835
2021-02-04,18.3312,18.3312,18.3312,0.0919431601473617,0.13817724539113468
2021-02-05,18.4601,18.4601,18.4601,0.09458293442255027,0.13751458500605374
2021-02-08,18.5941,18.5941,18.5941,0.09739843910665384,0.13726354321990708
2021-02-09,18.6509,18.6509,18.6509,0.09449855059903564,0.13151614727562794
2021-02-10,18.5451,18.5451,18.5451,0.08774865412767595,0.12967927961308298
2021-02-11,18.7451,18.7451,18.7451,0.09576660740427047,0.13470218821214844
2021-02-16,18.8746,18.8746,18.8746,0.0981761354468226,0.13433060333985214
2021-02-17,18.7212,18.7212,18.7212,0.09116355434347813,0.13569270310129136
2021-02-18,18.635,18.635,18.635,0.08465187189037256,0.13215751002262754
2021-02-19,18.8903,18.8903,18.8903,0.09684102389820298,0.1409534021638683
