Date,EMA,Close
2019-11-21,11.445851615887115,11.7471
2019-11-22,11.45777612059283,11.7857
2019-11-25,11.474285730396591,11.9283
2019-11-26,11.490917810031798,11.9483
2019-11-27,11.50934876406577,12.0162
2019-11-29,11.52632600041434,11.9932
2019-12-02,11.537767193382257,11.8524
2019-12-03,11.544494660281124,11.7295
2019-12-04,11.554856251148452,11.8398
2019-12-06,11.568857786195876,11.9539
2019-12-09,11.580690846329354,11.9061
2019-12-11,11.593024500844114,11.9322
2019-12-12,11.60888679906011,12.0451
2019-12-13,11.627869718391334,12.1499
2019-12-16,11.651351482658304,12.2971
2019-12-17,11.673718097301872,12.2888
2019-12-18,11.696243778098298,12.3157
2019-12-19,11.719256277112393,12.3521
2019-12-20,11.743808688441783,12.419
2019-12-23,11.769439962531546,12.4743
2019-12-24,11.792922770863774,12.4387
2019-12-26,11.81763776135978,12.4973
2019-12-27,11.842822401312068,12.5354
2019-12-30,11.863418106529188,12.4298
2020-01-02,11.88890168173869,12.5897
2020-01-03,11.912617412204,12.5648
2020-01-06,11.934336099495088,12.5316
2020-01-07,11.958703253898769,12.6288
2020-01-08,11.985724192358461,12.7288
2020-01-09,12.015940887363426,12.8469
2020-01-10,12.045420154473481,12.8561
2020-01-13,12.077089622737569,12.948
2020-01-14,12.109528583343268,13.0016
2020-01-15,12.139657404980346,12.9682
2020-01-16,12.171722057437176,13.0535
2020-01-17,12.204486195772715,13.1055
2020-01-21,12.236479662587708,13.1163
2020-01-22,12.269571604251297,13.1796
2020-01-23,12.30092698655827,13.1632
2020-01-24,12.333199723872015,13.2207
2020-01-27,12.352648856367733,12.8875
2020-01-28,12.376327843863601,13.0275
2020-01-29,12.399726866885931,13.0432
2020-01-30,12.415052239977653,12.8365
2020-01-31,12.426906547346858,12.7529
2020-02-03,12.440415089545214,12.8119
2020-02-04,12.463098770613803,13.0869
2020-02-05,12.488376006732617,13.1835
2020-02-06,12.516345269654279,13.2855
2020-02-07,12.543750698789216,13.2974
2020-02-11,12.575696288305384,13.4542
2020-02-12,12.609643786961334,13.5432
2020-02-13,12.642456285664444,13.5448
2020-02-14,12.67426132827271,13.5489
2020-02-18,12.698589000964894,13.3676
2020-02-19,12.728831492159108,13.5605
2020-02-20,12.753770738048262,13.4396
2020-02-21,12.776733168292182,13.4082
2020-02-24,12.781700425545088,12.9183
2020-02-25,12.78310391938561,12.8217
2020-02-26,12.782002027477343,12.7517
2020-02-27,12.767461605460594,12.3676
2020-02-28,12.738596285970749,11.9448
2020-03-02,12.721227995234933,12.2436
2020-03-03,12.708104205928445,12.3472
2020-03-04,12.691567216246744,12.2368
2020-03-05,12.679761349010017,12.3551
2020-03-06,12.6520328806237,11.8895
2020-03-09,12.60573348130357,11.3325
2020-03-10,12.558086692485903,11.2478
2020-03-11,12.508083650644293,11.133
2020-03-12,12.429452645358529,10.2671
2020-03-13,12.352619219205598,10.2397
2020-03-16,12.26934836940891,9.9794
2020-03-17,12.188371233640176,9.9615
2020-03-18,12.096217857021221,9.562
2020-03-19,12.01487337080995,9.7779
2020-03-20,11.939962024465741,9.8799
2020-03-23,11.862672128870452,9.7372
2020-03-24,11.813115212067979,10.4503
2020-03-25,11.779040994100681,10.842
2020-03-26,11.753860608342762,11.0614
2020-03-27,11.720532165944771,10.804
2020-03-30,11.69414156363092,10.9684
2020-03-31,11.674933087714045,11.1467
2020-04-01,11.639489821478463,10.6648
2020-04-02,11.605739301426587,10.6776
2020-04-03,11.567741431201092,10.5228
2020-04-07,11.564694363439651,11.4809
2020-04-08,11.563445438406681,11.5291
2020-04-09,11.570131563374868,11.754
2020-04-13,11.567116420800312,11.4842
2020-04-14,11.579049177965214,11.9072
2020-04-15,11.581345698036609,11.6445
2020-04-16,11.5905405858248,11.8434
2020-04-17,11.602991793339719,11.9454
2020-04-20,11.617539449713764,12.0176
2020-04-21,11.610527539197491,11.4177
2020-04-22,11.613231836067754,11.6876
2020-04-23,11.621448262872395,11.8474
2020-04-24,11.627467622069855,11.793
2020-04-27,11.644928407260387,12.1251
2020-04-28,11.663053726303882,12.1615
2020-04-29,11.692395700819537,12.4993
2020-04-30,11.716143220089027,12.3692
2020-05-05,11.734541703594674,12.2405
2020-05-07,11.759610415749247,12.449
2020-05-08,11.78804162923173,12.5699
2020-05-11,11.814601572065703,12.545
2020-05-12,11.841882218659888,12.5921
2020-05-13,11.85184424607533,12.1258
2020-05-14,11.855635676037599,11.9599
2020-05-15,11.863262494422244,12.073
2020-05-18,11.886926968302166,12.5377
2020-05-19,11.913094443098581,12.6327
2020-05-20,11.945108673165299,12.8255
2020-05-21,11.970069772352481,12.6565
2020-05-22,11.991828727708535,12.5902
2020-05-26,12.023803158315253,12.9031
2020-05-27,12.050245152760333,12.7774
2020-05-28,12.083931287751199,13.0103
2020-05-29,12.109719663619577,12.8189
2020-06-01,12.140259324545205,12.9801
2020-06-02,12.17138004999976,13.0272
2020-06-04,12.21412110087696,13.3895
2020-06-05,12.266811588565488,13.7158
2020-06-08,12.317179603001787,13.7023
2020-06-09,12.36446803798418,13.6649
2020-06-10,12.40985863314263,13.6581
2020-06-11,12.436617979348151,13.1725
2020-06-12,12.458968225686812,13.0736
2020-06-15,12.475958814259204,12.9432
2020-06-16,12.507735697969409,13.3816
2020-06-17,12.541590585759955,13.4726
2020-06-18,12.571787407312238,13.4022
2020-06-19,12.604405393020581,13.5014
2020-06-22,12.633447309054947,13.4321
2020-06-23,12.669733368386353,13.6676
2020-06-24,12.691507636162271,13.2903
2020-06-25,12.711826666472366,13.2706
2020-06-26,12.731548537824214,13.2739
2020-06-29,12.75098543123389,13.2855
2020-06-30,12.777529802067788,13.5075
2020-07-01,12.803834019539094,13.5272
2020-07-02,12.836085457450004,13.723
2020-07-07,12.877500002802636,14.0164
2020-07-08,12.914100002704297,13.9206
2020-07-09,12.94968596752169,13.9283
2020-07-10,12.990532073924436,14.1138
2020-07-13,13.037625685365684,14.3327
2020-07-14,13.07150197710724,14.0031
2020-07-15,13.108898398963126,14.1373
2020-07-16,13.14626336742056,14.1738
2020-07-17,13.186861144002295,14.3033
2020-07-20,13.232101103861863,14.4762
2020-07-21,13.279774749340394,14.5908
2020-07-22,13.323912477433712,14.5377
2020-07-23,13.369003267699195,14.609
2020-07-24,13.400571574095714,14.2687
2020-07-29,13.434625203074813,14.3711
2020-07-30,13.467013792440609,14.3577
2020-07-31,13.497185238319885,14.3269
2020-08-03,13.536975229957783,14.6312
2020-08-04,13.575277853468036,14.6286
2020-08-05,13.61413477089021,14.6827
2020-08-06,13.6522423227888,14.7002
2020-08-07,13.689107504445333,14.7029
2020-08-10,13.723468644640235,14.6684
2020-08-11,13.758557464126543,14.7235
2020-08-13,13.794299307490524,14.7772
2020-08-14,13.825608103718928,14.6866
2020-08-17,13.859007819377911,14.7775
2020-08-18,13.890751404662897,14.7637
2020-08-19,13.92425135537648,14.8455
2020-08-20,13.952509202556254,14.7296
2020-08-21,13.98097905509814,14.7639
2020-08-24,14.014593825094696,14.939
2020-08-25,14.048351936494882,14.9767
2020-08-26,14.09030800889857,15.2441
2020-08-27,14.131055096305637,15.2516
2020-08-28,14.171779478891406,15.2917
2020-08-31,14.209983707702232,15.2606
2020-09-01,14.248829893396891,15.3171
2020-09-02,14.292404283102263,15.4907
2020-09-03,14.321898869660078,15.133
2020-09-08,14.333039260198321,14.6394
2020-09-09,14.347862444051012,14.7555
2020-09-10,14.363765516189574,14.8011
2020-09-11,14.373036901586431,14.628
2020-09-14,14.388589992758837,14.8163
2020-09-15,14.406179817574316,14.8899
2020-09-16,14.423717367834865,14.906
2020-09-17,14.432197460191537,14.6654
2020-09-18,14.436488777377798,14.5545
2020-09-21,14.432671627294367,14.3277
2020-09-22,14.434342798266494,14.4803
2020-09-23,14.43779392815188,14.5327
2020-09-24,14.437176597339533,14.4202
2020-09-25,14.43584057638025,14.3991
2020-09-28,14.44840757370024,14.794
2020-09-29,14.460817834272163,14.8021
2020-09-30,14.477241769911736,14.9289
2020-10-01,14.49438416394992,14.9658
2020-10-02,14.503135596793783,14.7438
2020-10-05,14.517190488134352,14.9037
2020-10-06,14.531008365743673,14.911
2020-10-07,14.547709826594772,15.007
2020-10-08,14.569723516889692,15.1751
2020-10-09,14.59863497243742,15.3937
2020-10-14,14.62987585059751,15.489
2020-10-15,14.655273189173036,15.3537
2020-10-16,14.684491673763455,15.488
2020-10-19,14.711249860648948,15.4471
2020-10-20,14.735784953257758,15.4105
2020-10-21,14.758743375950468,15.3901
2020-10-22,14.779366415390802,15.3465
2020-10-26,14.786627242920948,14.9863
2020-10-27,14.795935058958811,15.0519
2020-10-28,14.78982505689008,14.6218
2020-10-29,14.785645230332534,14.6707
2020-10-30,14.77428925733841,14.462
2020-11-02,14.76716331848443,14.5712
2020-11-03,14.769715482748135,14.8399
2020-11-04,14.785932483353463,15.2319
2020-11-05,14.808355904990185,15.425
2020-11-06,14.828385522358952,15.3792
2020-11-09,14.865863223328812,15.8965
2020-11-10,14.890085566369907,15.5562
2020-11-12,14.914314142988507,15.5806
2020-11-13,14.939485576567858,15.6317
2020-11-16,14.974472047565477,15.9366
2020-11-17,15.00615723887897,15.8775
2020-11-18,15.039748212953393,15.9635
2020-11-19,15.068900907235731,15.8706
2020-11-20,15.098592103473074,15.9151
2020-11-23,15.128767819140684,15.9586
2020-11-24,15.169453158819957,16.2883
2020-11-25,15.205503925177151,16.1969
2020-11-27,15.247640629556901,16.4064
2020-11-30,15.283340958344377,16.2651
2020-12-01,15.328423731735803,16.5682
2020-12-02,15.37360535518367,16.6161
2020-12-03,15.42298411465091,16.7809
2020-12-04,15.475167128171933,16.9102
2020-12-08,15.52611564999046,16.9272
2020-12-09,15.577574749990795,16.9927
2020-12-14,15.6233721271841,16.8828
2020-12-15,15.667050298160095,16.8682
2020-12-16,15.714216954365003,17.0113
2020-12-17,15.759409341931145,17.0022
2020-12-18,15.80233532993356,16.9828
2020-12-21,15.839534090286769,16.8625
2020-12-22,15.881546929224074,17.0369
2020-12-23,15.925906686093404,17.1458
2020-12-24,15.966285398862057,17.0767
2020-12-28,16.011510472586195,17.2552
2020-12-29,16.052225894600713,17.1719
2020-12-30,16.095137266719988,17.2752
2021-01-04,16.130992099466656,17.117
2021-01-05,16.171890622292388,17.2966
2021-01-06,16.21669095133476,17.4487
2021-01-07,16.265333374094944,17.603
2021-01-08,16.32069009781091,17.843
2021-01-11,16.372816761045616,17.8063
2021-01-12,16.42071090978086,17.7378
2021-01-13,16.467626316455213,17.7578
2021-01-14,16.519481533421697,17.9455
2021-01-15,16.562983935757778,17.7593
2021-01-19,16.60714239415224,17.8215
2021-01-20,16.659758450497776,18.1067
2021-01-21,16.71453183819961,18.2208
2021-01-22,16.764246510543483,18.1314
2021-01-25,16.81062382596301,18.086
2021-01-26,16.85618088470115,18.109
2021-01-27,16.893034186992338,17.9065
2021-01-28,16.931703162887345,17.9951
2021-01-29,16.958415332610596,17.693
2021-02-01,16.990709531466365,17.8788
2021-02-02,17.033428495274563,18.2082
2021-02-03,17.076452056843877,18.2596
2021-02-04,17.12047830046339,18.3312
2021-02-05,17.16748257062257,18.4601
2021-02-08,17.217539322530552,18.5941
2021-02-09,17.26783267963474,18.6509
2021-02-10,17.31264907684054,18.5451
2021-02-11,17.36291051274087,18.7451
2021-02-16,17.41595224913593,18.8746
2021-02-17,17.461750415832913,18.7212
2021-02-18,17.502917067908953,18.635
2021-02-19,17.551597170789343,18.8903
2021-02-22,17.59245341041077,18.716
2021-02-23,17.622521711799866,18.4494
2021-02-24,17.660633230684084,18.7087
2021-02-25,17.694853117326748,18.6359
2021-03-01,17.73344774478897,18.7948
2021-03-02,17.766488174796372,18.6751
2021-03-03,17.795976309014044,18.6069
2021-03-04,17.8159876665925,18.3663
2021-03-05,17.825261783554165,18.0803
2021-03-08,17.846192949043495,18.4218
2021-03-09,17.87314056486653,18.6142
2021-03-10,17.899872474871216,18.635
2021-03-11,17.93506291434942,18.9028
2021-03-12,17.964895794547687,18.7853
2021-03-15,17.99885032807233,18.9326
2021-03-16,18.042104702525933,19.2316
2021-03-17,18.07760629191099,19.0539
2021-03-18,18.111528878159728,19.0444
2021-03-19,18.139499794715526,18.9087
2021-03-22,18.174092784374633,19.1254
2021-03-23,18.202033388431662,18.9704
2021-03-24,18.225386602872657,18.8676
2021-03-25,18.242643213298177,18.7172
2021-03-26,18.268168012831573,18.9701
2021-03-29,18.297895450977837,19.1154
2021-03-30,18.32428157550493,19.0499
2021-03-31,18.355741871101248,19.2209
2021-04-01,18.395666717729274,19.4936
2021-04-05,18.448846832896667,19.9113
2021-04-07,18.49813641770731,19.8536
2021-04-08,18.549114087261444,19.951
2021-04-09,18.598801312269813,19.9652
2021-04-12,18.646720564470876,19.9645
2021-04-16,18.697684755191197,20.0992
2021-04-19,18.74181160588624,19.9553
2021-04-20,18.777197163574442,19.7503
2021-04-21,18.817407789413934,19.9232
2021-04-22,18.86071277925906,20.0516
2021-04-23,18.90402110279383,20.095
2021-04-26,18.950244923748432,20.2214
2021-04-27,18.992225803616908,20.1467
2021-04-28,19.02961437191105,20.0578
2021-04-29,19.060505095703647,19.91
2021-04-30,19.086522460766677,19.802
2021-05-05,19.10292518144153,19.554
2021-05-06,19.119183947004984,19.5663
2021-05-07,19.14557398395218,19.8713
2021-05-10,19.161515247673158,19.5999
2021-05-11,19.164314712667085,19.2413
2021-05-12,19.154672091169996,18.8895
2021-05-13,19.149623947620174,19.0108
2021-05-14,19.157703809107186,19.3799
2021-05-17,19.161029991243776,19.2525
2021-05-18,19.169625430147505,19.406
2021-05-19,19.17091927470373,19.2065
2021-05-20,19.1870905282229,19.6318
2021-05-21,19.200122439513322,19.5585
2021-05-24,19.220525160933907,19.7816
2021-05-25,19.241180418444998,19.8092
2021-05-27,19.262812684464475,19.8577
2021-05-28,19.28593504641309,19.9218
2021-06-01,19.30503206232842,19.8302
2021-06-02,19.325430937334442,19.8864
2021-06-04,19.347868448305164,19.9649
2021-06-07,19.368273064154106,19.9294
2021-06-08,19.388866991727646,19.9552
2021-06-09,19.40789622008808,19.9312
2021-06-10,19.42822266850604,19.9872
2021-06-11,19.448579767856707,20.0084
2021-06-14,19.47087170582665,20.0839
2021-06-15,19.49286217228887,20.0976
2021-06-16,19.514438938173473,20.1078
2021-06-17,19.537441080693704,20.17
2021-06-18,19.549667709441295,19.8859
2021-06-21,19.56794603542581,20.0706
2021-06-22,19.589260209621393,20.1754
2021-06-23,19.614552833845206,20.3101
2021-06-24,19.64366676949976,20.4443
2021-06-25,19.671899514429594,20.4483
2021-06-28,19.7031170753268,20.5616
2021-06-29,19.736502441104808,20.6546
2021-06-30,19.76787428527657,20.6306
2021-07-01,19.79504711737213,20.5423
2021-07-02,19.82743844658714,20.7182
2021-07-06,19.859156395829697,20.7314
2021-07-07,19.892403539835673,20.8067
2021-07-08,19.919368327911613,20.6609
2021-07-09,19.953639614651557,20.8961
2021-07-12,19.98810840010238,20.936
2021-07-13,20.025929157993524,21.066
2021-07-14,20.05999831034463,20.9969
2021-07-15,20.08878082577113,20.8803
2021-07-16,20.114356937147583,20.8177
2021-07-19,20.12576546566872,20.4395
2021-07-20,20.143412291434732,20.6287
2021-07-21,20.16700133384053,20.8157
2021-07-22,20.19222233967069,20.8858
2021-07-23,20.221589976875226,21.0292
2021-07-27,20.2400359425989,20.7473
2021-07-29,20.27060310250771,21.1112
2021-07-30,20.295739835753054,20.987
2021-08-02,20.326471771340664,21.1716
2021-08-03,20.354514867083097,21.1257
2021-08-04,20.385419608588954,21.2353
2021-08-05,20.42374172758583,21.4776
2021-08-06,20.46298938626703,21.5423
2021-08-09,20.500158179731343,21.5223
2021-08-10,20.530377190968842,21.3614
2021-08-11,20.55628325444362,21.2687
2021-08-13,20.581210157796477,21.2667
2021-08-16,20.601234362786073,21.1519
2021-08-17,20.61270684128481,20.9282
2021-08-18,20.627092566152008,21.0227
2021-08-19,20.637184055058956,20.9147
2021-08-20,20.64868987768847,20.9651
2021-08-23,20.671834092506415,21.3083
2021-08-24,20.693948685751803,21.3021
2021-08-25,20.712185573971038,21.2137
2021-08-26,20.72943871172644,21.2039
2021-08-27,20.74908647622727,21.2894
2021-08-30,20.767676424429823,21.2789
2021-08-31,20.783575497256848,21.2208
2021-09-01,20.80278688331801,21.3311
2021-09-02,20.822082080394573,21.3527
2021-09-03,20.843952884591253,21.4454
2021-09-07,20.864080853552963,21.4176
2021-09-08,20.879804332375667,21.3122
2021-09-09,20.8965234786081,21.3563
2021-09-10,20.908831426727115,21.2473
2021-09-13,20.9210969907016,21.2584
2021-09-14,20.93643393839628,21.3582
2021-09-15,20.9458608177508,21.2051
2021-09-16,20.958742894320945,21.313
2021-09-17,20.97100103837986,21.3081
2021-09-20,20.969667668612146,20.933
2021-09-21,20.974230206555582,21.0997
2021-09-22,20.98636248000977,21.32
2021-09-23,21.00432520000943,21.4983
2021-09-27,21.027127824570503,21.6542
2021-09-28,21.036684743006624,21.2995
2021-09-29,21.04320457658534,21.2225
2021-09-30,21.04594476688059,21.1213
2021-10-01,21.045851968042676,21.0433
2021-10-04,21.03887821477802,20.8471
2021-10-05,21.041752663382297,21.1208
2021-10-06,21.042438534842567,21.0613
2021-10-07,21.056774024848092,21.451
2021-10-08,21.06705212923939,21.3497
2021-10-11,21.080706440494147,21.4562
2021-10-12,21.0782360390733,21.0103
2021-10-14,21.085094423667222,21.2737
2021-10-15,21.098996373713987,21.4813
2021-10-18,21.117663167618762,21.631
2021-10-19,21.13895919682512,21.7246
2021-10-20,21.16128343553301,21.7752
2021-10-21,21.1796980518301,21.6861
2021-10-25,21.193592857029042,21.5757
2021-10-26,21.20761766906311,21.5933
2021-10-27,21.21828722453458,21.5117
2021-10-28,21.232992935954417,21.6374
2021-10-29,21.242779148727944,21.5119
2021-11-01,21.260109704912928,21.7367
2021-11-02,21.275832171407213,21.7082
2021-11-03,21.292283674164857,21.7447
2021-11-04,21.318017580334512,22.0257
2021-11-05,21.348539770498213,22.1879
2021-11-08,21.374320831182487,22.0833
2021-11-09,21.393656942369066,21.9254
2021-11-10,21.410290032110503,21.8677
2021-11-11,21.42612897835224,21.8617
2021-11-12,21.445826207181984,21.9875
2021-11-15,21.461039322719458,21.8794
2021-11-16,21.47655022367667,21.9031
2021-11-17,21.490274777231875,21.8677
2021-11-18,21.496675662241284,21.6727
2021-11-19,21.5072028319872,21.7967
2021-11-22,21.513413258935017,21.6842
2021-11-23,21.513219811253087,21.5079
2021-11-24,21.520082274016136,21.7088
2021-11-26,21.515079387208555,21.3775
2021-11-29,21.521297654324044,21.6923
2021-11-30,21.516743350663553,21.3915
2021-12-02,21.52837421845406,21.5558
2021-12-03,21.517880386227603,21.2293
2021-12-07,21.538035460395054,22.0923
2021-12-08,21.551644742486456,21.9259
2021-12-13,21.565318912287328,21.6307
2021-12-15,21.54734912578306,21.2704
2021-12-17,21.541707819480994,21.3734
2021-12-20,21.527886492481663,21.1478
2021-12-21,21.530101001517394,21.591
2021-12-23,21.559157319048975,21.9844
2021-12-27,21.579292149959535,22.133
2021-12-28,21.601050320136395,22.1994
2021-12-30,21.637949097695476,22.1416
2022-01-04,21.650550883741246,21.9971
2022-01-05,21.66345787027664,22.0184
2022-01-06,21.66987338360027,21.8463
2022-01-07,21.673632212245874,21.777
2022-01-10,21.663469678482862,21.384
2022-01-11,21.667976005553637,21.7919
2022-01-13,21.68464555764843,21.88
2022-01-14,21.681275538081817,21.5886
2022-01-18,21.671904466570172,21.4142
2022-01-19,21.656262204585254,21.2261
2022-01-20,21.644502127231387,21.3211
2022-01-21,21.612828368381162,20.7418
2022-01-24,21.549897548437965,19.8193
2022-01-25,21.49439588007172,19.9681
2022-01-26,21.456603042174468,20.4173
2022-01-28,21.37698664283711,20.3051
2022-01-31,21.35862570800072,20.8537
2022-02-01,21.34797217438666,21.055
2022-02-02,21.341513501601163,21.1639
2022-02-03,21.320951624352,20.7555
2022-02-04,21.29483051472561,20.5765
2022-02-07,21.273454005436992,20.6856
2022-02-09,21.241632615095998,20.9495
2022-02-10,21.232427961934732,20.9793
2022-02-11,21.21218838432299,20.6556
2022-02-15,21.149639662227468,20.3656
2022-02-17,21.11128739337738,20.0566
2022-02-18,21.058708888346594,19.6128
2022-02-22,21.007912085246712,19.611
2022-02-23,20.95351166120297,19.4575
2022-02-24,20.889918269581816,19.1411
2022-02-25,20.853759733807014,19.8594
2022-02-28,20.82234711156817,19.9585
2022-03-01,20.776261248004374,19.5089
2022-03-02,20.739431028776153,19.7266
2022-03-03,20.698254501450673,19.5659
2022-03-04,20.642778904908546,19.1172
2022-03-07,20.582484908245085,18.9244
2022-03-08,20.515387192166312,18.6702
2022-03-09,20.473405185423633,19.3189
2022-03-10,20.42327868768947,19.0448
2022-03-11,20.377781189875805,19.1266
2022-03-14,20.322767814792446,18.8099
2022-03-15,20.276260172168147,18.9973
2022-03-16,20.25243349946049,19.5972
2022-03-17,20.239576183689948,19.886
2022-03-18,20.242205089525388,20.3145
2022-03-21,20.243355788138533,20.275
2022-03-22,20.25752225171262,20.6471
2022-03-23,20.269289892003403,20.5929
2022-03-24,20.281851650178723,20.6273
2022-03-25,20.29448141683912,20.6418
2022-03-28,20.308166279406166,20.6845
2022-03-29,20.34091833977788,21.2416
2022-03-30,20.36612822259269,21.0594
2022-03-31,20.38274828495786,20.8398
2022-04-01,20.391483432854077,20.6317
2022-04-04,20.412996294859198,21.0046
2022-04-05,20.420908705565893,20.6385
2022-04-07,20.40529085624779,19.9758
2022-04-08,20.395666615677694,20.131
2022-04-11,20.37370638354865,19.7698
2022-04-12,20.355678089389052,19.8599
2022-04-18,20.32704727923505,19.5397
2022-04-19,20.31084912908645,19.8654
2022-04-20,20.291128107013243,19.7488
2022-04-21,20.268506068170673,19.6464
2022-04-22,20.23038655700679,19.1821
2022-04-25,20.1822501865855,18.8585
2022-04-26,20.13035018003864,18.7031
2022-04-27,20.0827449105636,18.7736
2022-04-28,20.045929299666632,19.0335
2022-04-29,20.016935289152016,19.2196
2022-05-03,19.988720015848436,19.2128
2022-05-05,19.94398598020463,18.7138
2022-05-06,19.89506366510973,18.5497
2022-05-09,19.829384238263774,18.0232
2022-05-10,19.761661984289606,17.8993
2022-05-11,19.703849283086463,18.114
2022-05-12,19.633366852100973,17.6951
2022-05-13,19.59135398009743,18.436
2022-05-17,19.553738050971205,18.5193
2022-05-18,19.506413908831863,18.205
2022-05-19,19.463174824311444,18.2741
2022-05-20,19.41073711117771,17.9687
2022-05-23,19.37064458096095,18.2681
2022-05-24,19.31733073601495,17.8512
2022-05-25,19.271547201417935,18.0125
2022-05-26,19.24415958031555,18.491
2022-05-27,19.231146963462372,18.8733
2022-05-31,19.222345315621585,18.9803
2022-06-01,19.208319164196265,18.8226
2022-06-02,19.20626586018938,19.1498
2022-06-06,19.20613021597221,19.2024
2022-06-07,19.203655471552132,19.1356
2022-06-08,19.208814928690654,19.3507
2022-06-09,19.20214422943835,19.0187
2022-06-10,19.16583741437034,18.1674
2022-06-13,19.102032592813487,17.3474
2022-06-14,19.040056010609508,17.3357
2022-06-15,18.987903168131982,17.5537
2022-06-16,18.919927618372967,17.0506
2022-06-17,18.858358228254616,17.1652
2022-06-21,18.814707062350944,17.6143
2022-06-22,18.771278744373717,17.577
2022-06-23,18.73096370071148,17.6223
2022-06-24,18.715291290160202,18.2843
2022-06-27,18.703326683487912,18.3743
2022-06-28,18.679588905119918,18.0268
2022-06-29,18.64826999616834,17.787
2022-06-30,18.61092368051331,17.5839
2022-07-01,18.570386007512845,17.4556
2022-07-05,18.533361937073796,17.5152
2022-07-06,18.506222921737873,17.7599
2022-07-07,18.496615099922508,18.2324
2022-07-08,18.49133035957435,18.346
2022-07-11,18.472708241694548,17.9606
2022-07-12,18.45254654900351,17.8981
2022-07-14,18.421260705178824,17.5609
2022-07-15,18.40568313657606,17.9773
2022-07-18,18.40532934231023,18.3956
2022-07-19,18.40811076889584,18.4846
2022-07-20,18.426306882267916,18.9267
2022-07-21,18.447924184644478,19.0424
2022-07-22,18.464235616762217,18.9128
2022-07-25,18.47391156003372,18.74
2022-07-26,18.472412908804465,18.4312
2022-07-27,18.486910701477992,18.8856
2022-08-01,18.51961909791736,19.4191
2022-08-02,18.548685094481662,19.348
2022-08-03,18.590878599938446,19.7512
2022-08-04,18.63124075432657,19.7412
2022-08-05,18.66118669277125,19.4847
2022-08-08,18.6990748789898,19.741
2022-08-09,18.717763479727,19.2317
2022-08-10,18.75649458570149,19.8216
2022-08-11,18.792280740589156,19.7764
2022-08-15,18.837783170743926,20.0891
2022-08-16,18.87922235773537,20.0188
2022-08-17,18.905344380270968,19.6237
2022-08-18,18.939184928331635,19.8698
2022-08-19,18.95826966768842,19.4831
2022-08-22,18.966621609173036,19.1963
2022-08-23,18.972076991307315,19.1221
2022-08-24,18.981046219682497,19.2277
2022-08-25,18.99267968565855,19.3126
2022-08-26,18.997231275635446,19.1224
2022-08-29,18.992244213332448,18.8551
2022-08-30,18.980154942689204,18.6477
2022-08-31,18.971847751717654,18.7434
2022-09-01,18.9460004621837,18.2352
2022-09-02,18.939091674036906,18.7491
2022-09-06,18.91796915915842,18.3371
2022-09-07,18.89761234655637,18.3378
2022-09-08,18.884313667729835,18.5186
2022-09-09,18.884467574125278,18.8887
