date,ytm
2013-02-14,4.031898
2013-02-15,4.035462
2013-02-16,4.035834
2013-02-17,4.036205
2013-02-18,4.035255
2013-02-19,4.031678
2013-02-20,4.036317
2013-02-21,4.040697
2013-02-22,4.033627
2013-02-23,4.034029
2013-02-24,4.034398
2013-02-25,4.034764
2013-02-26,4.028054
2013-02-27,4.02723
2013-02-28,4.041932
2013-03-01,4.041815
2013-03-02,4.042171
2013-03-03,4.04253
2013-03-04,4.037098
2013-03-05,4.043214
2013-03-06,4.049629
2013-03-07,4.047677
2013-03-08,4.043971
2013-03-09,4.044336
2013-03-10,4.044702
2013-03-11,4.047759
2013-03-12,4.045648
2013-03-13,4.042739
2013-03-14,4.042389
2013-03-15,4.0443
2013-03-16,4.044662
2013-03-17,4.045032
2013-03-18,4.036718
2013-03-19,4.029962
2013-03-20,4.029959
2013-03-21,4.02818
2013-03-22,4.013584
2013-03-23,4.013939
2013-03-24,4.014296
2013-03-25,4.009312
2013-03-26,3.9902759999999997
2013-03-27,3.984854
2013-03-28,3.980337
2013-03-29,4.000396
2013-03-30,4.000742
2013-03-31,4.001102
2013-04-01,4.007956
2013-04-02,3.999845
2013-04-03,4.003142
2013-04-04,3.995719
2013-04-05,3.986914
2013-04-06,3.987224
2013-04-07,3.987534
2013-04-08,3.9878489999999998
2013-04-09,3.970168
2013-04-10,3.964244
2013-04-11,3.959965
2013-04-12,3.948775
2013-04-13,3.9490689999999997
2013-04-14,3.949363
2013-04-15,3.949658
2013-04-16,3.949901
2013-04-17,3.946755
2013-04-18,3.917468
2013-04-19,3.923696
2013-04-20,3.923988
2013-04-21,3.924277
2013-04-22,3.925414
2013-04-23,3.916607
2013-04-24,3.90873
2013-04-25,3.944314
2013-04-26,3.944516
2013-04-27,3.944824
2013-04-28,3.945134
2013-04-29,3.910453
2013-04-30,3.8977399999999998
2013-05-01,3.898047
2013-05-02,3.8662710000000002
2013-05-03,3.852778
2013-05-04,3.8530860000000002
2013-05-05,3.8533939999999998
2013-05-06,3.853703
2013-05-07,3.838369
2013-05-08,3.855155
2013-05-09,3.833871
2013-05-10,3.813485
2013-05-11,3.813784
2013-05-12,3.814092
2013-05-13,3.823161
2013-05-14,3.860232
2013-05-15,3.856833
2013-05-16,3.840605
2013-05-17,3.829628
2013-05-18,3.82993
2013-05-19,3.830229
2013-05-20,3.8296390000000002
2013-05-21,3.811296
2013-05-22,3.818081
2013-05-23,3.8447009999999997
2013-05-24,3.8449999999999998
2013-05-25,3.845309
2013-05-26,3.845605
2013-05-27,3.845202
2013-05-28,3.853261
2013-05-29,3.882443
2013-05-30,3.8911569999999998
2013-05-31,3.895655
2013-06-01,3.895995
2013-06-02,3.896335
2013-06-03,3.937112
2013-06-04,3.956812
2013-06-05,3.94195
2013-06-06,3.928257
2013-06-07,3.938291
2013-06-08,3.93866
2013-06-09,3.939028
2013-06-10,4.0089
2013-06-11,4.157752
2013-06-12,4.171782
2013-06-13,4.117929
2013-06-14,4.033837
2013-06-15,4.034223
2013-06-16,4.034615
2013-06-17,4.082944
2013-06-18,4.104049
2013-06-19,4.093771
2013-06-20,4.186965
2013-06-21,4.223238
2013-06-22,4.223682
2013-06-23,4.224127
2013-06-24,4.23912
2013-06-25,4.203661
2013-06-26,4.205807
2013-06-27,4.160527
2013-06-28,4.131591
2013-06-29,4.131992
2013-06-30,4.132357
2013-07-01,4.132758
2013-07-02,4.119479
2013-07-03,4.117501
2013-07-04,4.143779
2013-07-05,4.149661
2013-07-06,4.150073
2013-07-07,4.15049
2013-07-08,4.209485
2013-07-09,4.171413
2013-07-10,4.170272
2013-07-11,4.14702
2013-07-12,4.142081
2013-07-13,4.142496
2013-07-14,4.142912
2013-07-15,4.148558
2013-07-16,4.147533
2013-07-17,4.153728
2013-07-18,4.152465
2013-07-19,4.158303
2013-07-20,4.158724
2013-07-21,4.159144
2013-07-22,4.159564
2013-07-23,4.160541
2013-07-24,4.195614
2013-07-25,4.196177
2013-07-26,4.195463
2013-07-27,4.195907
2013-07-28,4.196354
2013-07-29,4.1975999999999996
2013-07-30,4.222683
2013-07-31,4.265372
2013-08-01,4.263737
2013-08-02,4.279951
2013-08-03,4.280433
2013-08-04,4.280915
2013-08-05,4.267265
2013-08-06,4.260633
2013-08-07,4.259148
2013-08-08,4.239942
2013-08-09,4.224854
2013-08-10,4.225324
2013-08-11,4.225786
2013-08-12,4.226254
2013-08-13,4.241815
2013-08-14,4.256888
2013-08-15,4.249803
2013-08-16,4.257931
2013-08-17,4.258416
2013-08-18,4.258902
2013-08-19,4.256142
2013-08-20,4.248384
2013-08-21,4.249154
2013-08-22,4.356595
2013-08-23,4.353641
2013-08-24,4.354168
2013-08-25,4.35469
2013-08-26,4.345949
2013-08-27,4.403314
2013-08-28,4.472422
2013-08-29,4.497192
2013-08-30,4.466452
2013-08-31,4.46698
2013-09-01,4.467509
2013-09-02,4.45345
2013-09-03,4.44296
2013-09-04,4.47076
2013-09-05,4.495628
2013-09-06,4.494605
2013-09-07,4.495135
2013-09-08,4.495667
2013-09-09,4.488176
2013-09-10,4.482869
2013-09-11,4.475015
2013-09-12,4.457406
2013-09-13,4.464549
2013-09-14,4.465081
2013-09-15,4.465618
2013-09-16,4.458063
2013-09-17,4.458929
2013-09-18,4.437534
2013-09-19,4.318203
2013-09-20,4.303312
2013-09-21,4.303783
2013-09-22,4.304244
2013-09-23,4.329636
2013-09-24,4.243056
2013-09-25,4.245952
2013-09-26,4.258094
2013-09-27,4.288096
2013-09-28,4.288552
2013-09-29,4.289028
2013-09-30,4.298615
2013-10-01,4.310384
2013-10-02,4.26807
2013-10-03,4.266657
2013-10-04,4.273163
2013-10-05,4.273584
2013-10-06,4.274008
2013-10-07,4.262831
2013-10-08,4.2674710000000005
2013-10-09,4.270295
2013-10-10,4.280242
2013-10-11,4.274561
2013-10-12,4.274996
2013-10-13,4.275374
2013-10-14,4.27475
2013-10-15,4.266035
2013-10-16,4.267216
2013-10-17,4.236046
2013-10-18,4.211229
2013-10-19,4.211642
2013-10-20,4.212057
2013-10-21,4.214297
2013-10-22,4.221899
2013-10-23,4.222308
2013-10-24,4.195633
2013-10-25,4.192656
2013-10-26,4.193058
2013-10-27,4.193464
2013-10-28,4.197818
2013-10-29,4.217131
2013-10-30,4.208992
2013-10-31,4.300143
2013-11-01,4.34461
2013-11-02,4.345054
2013-11-03,4.345495
2013-11-04,4.340619
2013-11-05,4.321912
2013-11-06,4.330865
2013-11-07,4.332797
2013-11-08,4.335175
2013-11-09,4.33561
2013-11-10,4.336051
2013-11-11,4.372063
2013-11-12,4.3814589999999995
2013-11-13,4.386489
2013-11-14,4.38335
2013-11-15,4.387083
2013-11-16,4.387529
2013-11-17,4.387978
2013-11-18,4.395531
2013-11-19,4.391524
2013-11-20,4.421184
2013-11-21,4.45462
2013-11-22,4.452227
2013-11-23,4.452689
2013-11-24,4.453176
2013-11-25,4.490652
2013-11-26,4.472748
2013-11-27,4.33885
2013-11-28,4.332499
2013-11-29,4.33367
2013-11-30,4.334143
2013-12-01,4.334618
2013-12-02,4.380092
2013-12-03,4.378255
2013-12-04,4.348099
2013-12-05,4.348557
2013-12-06,4.358911
2013-12-07,4.359374
2013-12-08,4.359837
2013-12-09,4.332743
2013-12-10,4.333197
2013-12-11,4.325335
2013-12-12,4.332192
2013-12-13,4.335832
2013-12-14,4.336288
2013-12-15,4.336748
2013-12-16,4.347492
2013-12-17,4.343596
2013-12-18,4.342493
2013-12-19,4.335709
2013-12-20,4.332856
2013-12-21,4.333314
2013-12-22,4.333773
2013-12-23,4.318597
2013-12-24,4.298139
2013-12-25,4.299417
2013-12-26,4.289309
2013-12-27,4.254994
2013-12-28,4.255442
2013-12-29,4.255892
2013-12-30,4.256343
2013-12-31,4.256865
2014-01-01,4.257324
2014-01-02,4.170774
2014-01-03,4.166232
2014-01-04,4.166681
2014-01-05,4.167132
2014-01-06,4.164301
2014-01-07,4.178772
2014-01-08,4.222168
2014-01-09,4.237417
2014-01-10,4.233059
2014-01-11,4.23355
2014-01-12,4.234042
2014-01-13,4.21208
2014-01-14,4.215259
2014-01-15,4.179793
2014-01-16,4.169694
2014-01-17,4.158323
2014-01-18,4.158801
2014-01-19,4.159282
2014-01-20,4.143345
2014-01-21,4.156766
2014-01-22,4.162195
2014-01-23,4.161551
2014-01-24,4.158148
2014-01-25,4.158614
2014-01-26,4.15909
2014-01-27,4.156394
2014-01-28,4.166857
2014-01-29,4.17627
2014-01-30,4.178252
2014-01-31,4.18749
2014-02-01,4.187969
2014-02-02,4.188446
2014-02-03,4.182183
2014-02-04,4.180672
2014-02-05,4.180415
2014-02-06,4.182554
2014-02-07,4.179002
2014-02-08,4.179479
2014-02-09,4.179957
2014-02-10,4.170117
2014-02-11,4.159663
2014-02-12,4.148364
2014-02-13,4.129145
2014-02-14,4.129607
2014-02-15,4.130055
2014-02-16,4.130506
2014-02-17,4.099997
2014-02-18,4.107654
2014-02-19,4.097759
2014-02-20,4.080724
2014-02-21,4.074309
2014-02-22,4.07475
2014-02-23,4.075208
2014-02-24,4.087184
2014-02-25,4.073073
2014-02-26,4.070109
2014-02-27,4.045269
2014-02-28,4.029386
2014-03-01,4.029792
2014-03-02,4.030197
2014-03-03,4.014331
2014-03-04,4.007363
2014-03-05,4.01945
2014-03-06,4.039935
2014-03-07,4.033178
2014-03-08,4.033602
2014-03-09,4.034029
2014-03-10,4.037058
2014-03-11,4.046861
2014-03-12,4.039103
2014-03-13,4.020486
2014-03-14,4.01172
2014-03-15,4.012152
2014-03-16,4.01259
2014-03-17,3.990228
2014-03-18,3.990258
2014-03-19,3.991974
2014-03-20,4.055905
2014-03-21,4.069151
2014-03-22,4.069611
2014-03-23,4.070068
2014-03-24,4.06567
2014-03-25,4.066545
2014-03-26,4.065528
2014-03-27,4.089232
2014-03-28,4.077334
2014-03-29,4.07776
2014-03-30,4.078197
2014-03-31,4.077531
2014-04-01,4.069316
2014-04-02,4.078361
2014-04-03,4.0808
2014-04-04,4.071199
2014-04-05,4.071613
2014-04-06,4.072028
2014-04-07,4.072446
2014-04-08,4.056265
2014-04-09,4.046779
2014-04-10,4.035784
2014-04-11,4.051756
2014-04-12,4.052154
2014-04-13,4.052553
2014-04-14,4.052952
2014-04-15,4.053284
2014-04-16,4.035423
2014-04-17,4.014277
2014-04-18,4.012344
2014-04-19,4.012731
2014-04-20,4.01312
2014-04-21,4.000523
2014-04-22,4.000625
2014-04-23,3.984695
2014-04-24,3.952107
2014-04-25,3.946266
2014-04-26,3.946651
2014-04-27,3.947039
2014-04-28,3.951417
2014-04-29,3.9760359999999997
2014-04-30,3.994478
2014-05-01,3.994875
2014-05-02,3.995267
2014-05-03,3.995663
2014-05-04,3.99606
2014-05-05,3.996457
2014-05-06,3.993283
2014-05-07,3.966433
2014-05-08,3.9452949999999998
2014-05-09,3.9464639999999997
2014-05-10,3.9468389999999998
2014-05-11,3.947205
2014-05-12,3.9756929999999997
2014-05-13,3.976074
2014-05-14,3.956005
2014-05-15,3.911816
2014-05-16,3.909823
2014-05-17,3.910176
2014-05-18,3.910497
2014-05-19,3.935455
2014-05-20,3.937589
2014-05-21,3.948266
2014-05-22,3.956718
2014-05-23,3.958199
2014-05-24,3.958566
2014-05-25,3.958942
2014-05-26,4.011527
2014-05-27,4.056388
2014-05-28,4.041697
2014-05-29,4.031091
2014-05-30,4.058077
2014-05-31,4.05847
2014-06-01,4.058867
2014-06-02,4.044209
2014-06-03,4.037439
2014-06-04,4.036849
2014-06-05,4.032785
2014-06-06,4.043275
2014-06-07,4.043654
2014-06-08,4.044035
2014-06-09,4.050987
2014-06-10,4.063152
2014-06-11,4.067451
2014-06-12,4.06511
2014-06-13,4.075823
2014-06-14,4.076218
2014-06-15,4.076613
2014-06-16,4.063302
2014-06-17,4.078104
2014-06-18,4.075517
2014-06-19,4.074456
2014-06-20,4.078529
2014-06-21,4.078922
2014-06-22,4.079316
2014-06-23,4.098946
2014-06-24,4.097474
2014-06-25,4.098863
2014-06-26,4.097517
2014-06-27,4.093276
2014-06-28,4.093664
2014-06-29,4.094051
2014-06-30,4.094059
2014-07-01,4.094438
2014-07-02,4.112368
2014-07-03,4.126212
2014-07-04,4.129431
2014-07-05,4.129808
2014-07-06,4.130186
2014-07-07,4.122453
2014-07-08,4.120361
2014-07-09,4.112279
2014-07-10,4.102891
2014-07-11,4.103265
2014-07-12,4.103641
2014-07-13,4.104016
2014-07-14,4.089416
2014-07-15,4.07661
2014-07-16,4.050798
2014-07-17,4.047929
2014-07-18,4.038719
2014-07-19,4.039086
2014-07-20,4.039454
2014-07-21,4.014861
2014-07-22,3.9932309999999998
2014-07-23,4.000906
2014-07-24,4.015367
2014-07-25,4.021161
2014-07-26,4.021529
2014-07-27,4.021896
2014-07-28,4.01936
2014-07-29,4.027896
2014-07-30,4.021564
2014-07-31,4.032441
2014-08-01,4.043499
2014-08-02,4.04387
2014-08-03,4.044239
2014-08-04,4.033477
2014-08-05,4.024246
2014-08-06,4.00437
2014-08-07,3.991993
2014-08-08,3.966847
2014-08-09,3.967187
2014-08-10,3.967527
2014-08-11,3.967864
2014-08-12,3.968209
2014-08-13,3.989389
2014-08-14,3.985578
2014-08-15,3.981143
2014-08-16,3.981492
2014-08-17,3.9818439999999997
2014-08-18,3.978175
2014-08-19,3.9808779999999997
2014-08-20,3.992444
2014-08-21,4.009719
2014-08-22,4.032241
2014-08-23,4.032593
2014-08-24,4.032949
2014-08-25,4.033972
2014-08-26,4.022658
2014-08-27,4.016628
2014-08-28,4.009343
2014-08-29,3.99593
2014-08-30,3.996283
2014-08-31,3.996638
2014-09-01,4.001784
2014-09-02,4.015364
2014-09-03,4.019715
2014-09-04,4.018915
2014-09-05,4.016281
2014-09-06,4.016648
2014-09-07,4.01702
2014-09-08,3.996512
2014-09-09,4.010698
2014-09-10,4.009862
2014-09-11,4.004668
2014-09-12,4.003001
2014-09-13,4.003372
2014-09-14,4.003745
2014-09-15,4.019699
2014-09-16,4.010502
2014-09-17,4.000156
2014-09-18,3.999771
2014-09-19,3.991109
2014-09-20,3.9914769999999997
2014-09-21,3.991856
2014-09-22,3.977394
2014-09-23,3.961623
2014-09-24,3.964248
2014-09-25,3.969852
2014-09-26,3.960845
2014-09-27,3.961213
2014-09-28,3.9615739999999997
2014-09-29,3.948769
2014-09-30,3.933327
2014-10-01,3.9108739999999997
2014-10-02,3.903801
2014-10-03,3.915048
2014-10-04,3.915394
2014-10-05,3.9157409999999997
2014-10-06,3.906218
2014-10-07,3.884812
2014-10-08,3.871887
2014-10-09,3.83851
2014-10-10,3.853226
2014-10-11,3.853564
2014-10-12,3.853848
2014-10-13,3.823455
2014-10-14,3.813514
2014-10-15,3.787319
2014-10-16,3.736331
2014-10-17,3.743479
2014-10-18,3.743796
2014-10-19,3.7441139999999997
2014-10-20,3.753217
2014-10-21,3.732923
2014-10-22,3.731733
2014-10-23,3.732046
2014-10-24,3.735512
2014-10-25,3.735827
2014-10-26,3.736141
2014-10-27,3.763063
2014-10-28,3.761879
2014-10-29,3.778637
2014-10-30,3.781259
2014-10-31,3.753763
2014-11-01,3.754091
2014-11-02,3.754423
2014-11-03,3.677979
2014-11-04,3.661972
2014-11-05,3.6024659999999997
2014-11-06,3.6224629999999998
2014-11-07,3.634224
2014-11-08,3.634532
2014-11-09,3.63485
2014-11-10,3.610566
2014-11-11,3.597257
2014-11-12,3.5527699999999998
2014-11-13,3.555741
2014-11-14,3.569156
2014-11-15,3.569452
2014-11-16,3.569722
2014-11-17,3.538836
2014-11-18,3.516452
2014-11-19,3.509556
2014-11-20,3.517273
2014-11-21,3.514353
2014-11-22,3.514661
2014-11-23,3.514955
2014-11-24,3.502752
2014-11-25,3.517049
2014-11-26,3.516342
2014-11-27,3.5124370000000003
2014-11-28,3.491532
2014-11-29,3.491834
2014-11-30,3.492131
2014-12-01,3.450705
2014-12-02,3.449826
2014-12-03,3.450739
2014-12-04,3.450159
2014-12-05,3.450451
2014-12-06,3.450743
2014-12-07,3.451038
2014-12-08,3.469693
2014-12-09,3.4619429999999998
2014-12-10,3.462236
2014-12-11,3.432258
2014-12-12,3.416245
2014-12-13,3.416528
2014-12-14,3.416799
2014-12-15,3.420304
2014-12-16,3.473047
2014-12-17,3.495212
2014-12-18,3.499846
2014-12-19,3.5147180000000002
2014-12-20,3.515001
2014-12-21,3.515282
2014-12-22,3.514191
2014-12-23,3.514856
2014-12-24,3.5265940000000002
2014-12-25,3.527697
2014-12-26,3.533753
2014-12-27,3.534038
2014-12-28,3.534318
2014-12-29,3.530586
2014-12-30,3.491838
2014-12-31,3.492167
2015-01-01,3.492439
2015-01-02,3.492712
2015-01-03,3.49299
2015-01-04,3.493263
2015-01-05,3.333422
2015-01-06,3.298437
2015-01-07,3.288178
2015-01-08,3.291455
2015-01-09,3.295076
2015-01-10,3.295304
2015-01-11,3.295534
2015-01-12,3.290356
2015-01-13,3.269035
2015-01-14,3.27025
2015-01-15,3.2819599999999998
2015-01-16,3.282141
2015-01-17,3.282371
2015-01-18,3.282607
2015-01-19,3.316109
2015-01-20,3.342204
2015-01-21,3.340823
2015-01-22,3.348458
2015-01-23,3.302152
2015-01-24,3.302398
2015-01-25,3.302641
2015-01-26,3.297029
2015-01-27,3.30587
2015-01-28,3.331245
2015-01-29,3.327101
2015-01-30,3.342652
2015-01-31,3.344141
2015-02-01,3.344396
2015-02-02,3.323389
2015-02-03,3.324363
2015-02-04,3.341297
2015-02-05,3.338912
2015-02-06,3.3465920000000002
2015-02-07,3.346848
2015-02-08,3.347108
2015-02-09,3.353425
2015-02-10,3.370382
2015-02-11,3.391499
2015-02-12,3.415207
2015-02-13,3.448746
2015-02-14,3.449051
2015-02-15,3.449337
2015-02-16,3.466901
2015-02-17,3.446146
2015-02-18,3.456543
2015-02-19,3.446141
2015-02-20,3.4492089999999997
2015-02-21,3.44951
2015-02-22,3.449811
2015-02-23,3.452401
2015-02-24,3.452701
2015-02-25,3.432301
2015-02-26,3.388978
2015-02-27,3.385594
2015-02-28,3.385876
2015-03-01,3.38616
2015-03-02,3.363594
2015-03-03,3.383692
2015-03-04,3.383982
2015-03-05,3.377163
2015-03-06,3.373454
2015-03-07,3.373747
2015-03-08,3.374043
2015-03-09,3.403606
2015-03-10,3.431677
2015-03-11,3.371343
2015-03-12,3.340769
2015-03-13,3.353101
2015-03-14,3.353442
2015-03-15,3.353792
2015-03-16,3.360327
2015-03-17,3.358181
2015-03-18,3.3531459999999997
2015-03-19,3.331253
2015-03-20,3.333372
2015-03-21,3.333717
2015-03-22,3.33406
2015-03-23,3.329939
2015-03-24,3.321876
2015-03-25,3.3077550000000002
2015-03-26,3.28297
2015-03-27,3.273527
2015-03-28,3.273861
2015-03-29,3.274188
2015-03-30,3.268759
2015-03-31,3.265584
2015-04-01,3.2630850000000002
2015-04-02,3.250846
2015-04-03,3.249921
2015-04-04,3.250225
2015-04-05,3.25053
2015-04-06,3.250836
2015-04-07,3.25123
2015-04-08,3.2605589999999998
2015-04-09,3.2568289999999998
2015-04-10,3.25404
2015-04-11,3.2543509999999998
2015-04-12,3.254665
2015-04-13,3.2549799999999998
2015-04-14,3.255295
2015-04-15,3.255569
2015-04-16,3.245442
2015-04-17,3.237893
2015-04-18,3.238209
2015-04-19,3.238527
2015-04-20,3.235063
2015-04-21,3.222801
2015-04-22,3.178009
2015-04-23,3.167778
2015-04-24,3.150312
2015-04-25,3.150611
2015-04-26,3.150913
2015-04-27,3.161231
2015-04-28,3.16385
2015-04-29,3.120866
2015-04-30,3.084904
2015-05-01,3.085241
2015-05-02,3.085574
2015-05-03,3.085911
2015-05-04,3.086249
2015-05-05,3.086589
2015-05-06,3.131967
2015-05-07,3.214037
2015-05-08,3.21407
2015-05-09,3.214463
2015-05-10,3.214863
2015-05-11,3.199204
2015-05-12,3.254137
2015-05-13,3.248862
2015-05-14,3.241301
2015-05-15,3.230153
2015-05-16,3.230567
2015-05-17,3.230948
2015-05-18,3.227736
2015-05-19,3.225742
2015-05-20,3.226339
2015-05-21,3.199324
2015-05-22,3.185353
2015-05-23,3.185763
2015-05-24,3.186167
2015-05-25,3.188275
2015-05-26,3.170934
2015-05-27,3.168635
2015-05-28,3.157794
2015-05-29,3.14326
2015-05-30,3.143666
2015-05-31,3.144073
2015-06-01,3.144482
2015-06-02,3.14979
2015-06-03,3.199065
2015-06-04,3.288642
2015-06-05,3.268031
2015-06-06,3.268479
2015-06-07,3.268927
2015-06-08,3.290714
2015-06-09,3.273236
2015-06-10,3.285673
2015-06-11,3.281624
2015-06-12,3.267624
2015-06-13,3.268094
2015-06-14,3.268567
2015-06-15,3.248821
2015-06-16,3.228097
2015-06-17,3.225641
2015-06-18,3.204192
2015-06-19,3.196268
2015-06-20,3.196714
2015-06-21,3.197165
2015-06-22,3.195697
2015-06-23,3.223344
2015-06-24,3.208062
2015-06-25,3.223291
2015-06-26,3.207837
2015-06-27,3.208292
2015-06-28,3.208743
2015-06-29,3.201134
2015-06-30,3.198205
2015-07-01,3.1986499999999998
2015-07-02,3.20202
2015-07-03,3.1875809999999998
2015-07-04,3.188026
2015-07-05,3.188473
2015-07-06,3.175655
2015-07-07,3.174392
2015-07-08,3.137871
2015-07-09,3.103602
2015-07-10,3.090561
2015-07-11,3.090986
2015-07-12,3.091411
2015-07-13,3.080785
2015-07-14,3.078698
2015-07-15,3.055378
2015-07-16,3.046309
2015-07-17,3.052181
2015-07-18,3.052613
2015-07-19,3.053049
2015-07-20,3.04744
2015-07-21,3.044585
2015-07-22,3.041737
2015-07-23,3.074234
2015-07-24,3.068749
2015-07-25,3.069192
2015-07-26,3.069633
2015-07-27,3.07038
2015-07-28,3.065557
2015-07-29,3.091677
2015-07-30,3.092096
2015-07-31,3.088668
2015-08-01,3.089112
2015-08-02,3.089564
2015-08-03,3.07634
2015-08-04,3.053074
2015-08-05,3.060263
2015-08-06,3.066658
2015-08-07,3.061661
2015-08-08,3.0621
2015-08-09,3.062542
2015-08-10,3.059159
2015-08-11,3.065703
2015-08-12,3.06615
2015-08-13,3.049865
2015-08-14,3.039034
2015-08-15,3.03947
2015-08-16,3.039904
2015-08-17,3.025895
2015-08-18,2.9948259999999998
2015-08-19,2.989573
2015-08-20,2.986186
2015-08-21,3.000237
2015-08-22,3.00066
2015-08-23,3.001085
2015-08-24,3.049318
2015-08-25,3.094532
2015-08-26,3.097013
2015-08-27,3.07695
2015-08-28,3.089813
2015-08-29,3.090261
2015-08-30,3.090711
2015-08-31,3.091953
2015-09-01,3.082542
2015-09-02,3.087893
2015-09-03,3.094411
2015-09-04,3.088281
2015-09-05,3.088737
2015-09-06,3.089195
2015-09-07,3.098779
2015-09-08,3.16431
2015-09-09,3.165051
2015-09-10,3.18596
2015-09-11,3.18957
2015-09-12,3.1900589999999998
2015-09-13,3.190548
2015-09-14,3.173943
2015-09-15,3.145004
2015-09-16,3.14879
2015-09-17,3.110604
2015-09-18,3.052925
2015-09-19,3.053367
2015-09-20,3.053811
2015-09-21,3.0535579999999998
2015-09-22,3.05695
2015-09-23,3.052808
2015-09-24,3.077391
2015-09-25,3.086327
2015-09-26,3.086775
2015-09-27,3.087233
2015-09-28,3.09009
2015-09-29,3.088958
2015-09-30,3.077424
2015-10-01,3.06495
2015-10-02,3.060149
2015-10-03,3.06058
2015-10-04,3.061023
2015-10-05,3.043079
2015-10-06,3.033661
2015-10-07,3.007013
2015-10-08,3.013805
2015-10-09,2.985673
2015-10-10,2.986097
2015-10-11,2.986516
2015-10-12,2.991596
2015-10-13,2.994824
2015-10-14,2.998058
2015-10-15,2.9577169999999997
2015-10-16,2.957227
2015-10-17,2.957642
2015-10-18,2.9580599999999997
2015-10-19,2.9985489999999997
2015-10-20,3.014039
2015-10-21,2.997897
2015-10-22,2.994051
2015-10-23,2.994479
2015-10-24,2.994907
2015-10-25,2.995337
2015-10-26,2.972521
2015-10-27,2.970999
2015-10-28,2.983822
2015-10-29,2.996629
2015-10-30,3.003515
2015-10-31,3.003934
2015-11-01,3.004367
2015-11-02,2.987713
2015-11-03,2.9767
2015-11-04,2.977805
2015-11-05,2.9838899999999997
2015-11-06,2.98409
2015-11-07,2.984507
2015-11-08,2.9849319999999997
2015-11-09,3.01203
2015-11-10,3.006589
2015-11-11,2.995256
2015-11-12,2.989817
2015-11-13,2.998757
2015-11-14,2.999189
2015-11-15,2.999618
2015-11-16,2.9974179999999997
2015-11-17,2.99748
2015-11-18,2.997533
2015-11-19,3.005156
2015-11-20,3.031611
2015-11-21,3.03205
2015-11-22,3.032492
2015-11-23,3.040578
2015-11-24,3.025946
2015-11-25,3.006542
2015-11-26,2.979497
2015-11-27,2.976525
2015-11-28,2.976943
2015-11-29,2.977357
2015-11-30,3.000449
2015-12-01,2.984061
2015-12-02,2.975912
2015-12-03,2.9703749999999998
2015-12-04,2.993736
2015-12-05,2.994154
2015-12-06,2.9946450000000002
2015-12-07,2.995066
2015-12-08,2.9939489999999997
2015-12-09,2.986704
2015-12-10,2.98712
2015-12-11,2.990357
2015-12-12,2.990776
2015-12-13,2.991195
2015-12-14,2.9950099999999997
2015-12-15,2.9876579999999997
2015-12-16,2.986329
2015-12-17,2.989439
2015-12-18,2.985826
2015-12-19,2.986237
2015-12-20,2.986651
2015-12-21,2.98766
2015-12-22,2.97641
2015-12-23,2.9713089999999998
2015-12-24,2.960793
2015-12-25,2.96272
2015-12-26,2.963122
2015-12-27,2.9635249999999997
2015-12-28,2.956092
2015-12-29,2.928544
2015-12-30,2.934797
2015-12-31,2.935215
2016-01-01,2.935616
2016-01-02,2.936016
2016-01-03,2.936419
2016-01-04,2.987673
2016-01-05,2.997093
2016-01-06,3.001431
2016-01-07,2.989847
2016-01-08,2.978479
2016-01-09,2.978906
2016-01-10,2.979337
2016-01-11,2.966676
2016-01-12,2.967231
2016-01-13,2.9438649999999997
2016-01-14,2.911015
2016-01-15,2.8685
2016-01-16,2.868915
2016-01-17,2.869339
2016-01-18,2.828078
2016-01-19,2.851228
2016-01-20,2.836718
2016-01-21,2.842041
2016-01-22,2.8338419999999998
2016-01-23,2.834253
2016-01-24,2.834666
2016-01-25,2.840125
2016-01-26,2.822129
2016-01-27,2.838803
2016-01-28,2.838715
2016-01-29,2.784335
2016-01-30,2.784737
2016-01-31,2.785157
2016-02-01,2.774148
2016-02-02,2.780208
2016-02-03,2.769792
2016-02-04,2.7756790000000002
2016-02-05,2.770181
2016-02-06,2.770568
2016-02-07,2.770959
2016-02-08,2.768592
2016-02-09,2.701596
2016-02-10,2.675604
2016-02-11,2.616067
2016-02-12,2.653062
2016-02-13,2.6534079999999998
2016-02-14,2.653766
2016-02-15,2.684884
2016-02-16,2.658929
2016-02-17,2.621839
2016-02-18,2.6249089999999997
2016-02-19,2.614464
2016-02-20,2.614797
2016-02-21,2.615132
2016-02-22,2.6154669999999998
2016-02-23,2.617879
2016-02-24,2.633169
2016-02-25,2.659725
2016-02-26,2.649225
2016-02-27,2.649578
2016-02-28,2.649925
2016-02-29,2.6388
2016-03-01,2.624719
2016-03-02,2.589089
2016-03-03,2.566103
2016-03-04,2.53972
2016-03-05,2.540034
2016-03-06,2.540349
2016-03-07,2.516517
2016-03-08,2.5035689999999997
2016-03-09,2.503789
2016-03-10,2.506229
2016-03-11,2.526611
2016-03-12,2.526928
2016-03-13,2.527243
2016-03-14,2.527307
2016-03-15,2.49417
2016-03-16,2.486301
2016-03-17,2.442879
2016-03-18,2.424571
2016-03-19,2.42486
2016-03-20,2.425156
2016-03-21,2.420067
2016-03-22,2.430823
2016-03-23,2.440385
2016-03-24,2.425877
2016-03-25,2.437958
2016-03-26,2.438265
2016-03-27,2.438561
2016-03-28,2.43428
2016-03-29,2.434827
2016-03-30,2.414163
2016-03-31,2.397009
2016-04-01,2.380153
