Date,ema_fast,ema_slow,MACD_signal
2017-10-25,0.055895292456847816,0.04962889948018395,0.007015539855337514
2017-10-27,0.057559615872745676,0.051030595045612484,0.006974996602987153
2017-10-30,0.0590986116886889,0.05236256891597183,0.00695508378379798
2017-10-31,0.06084089566630642,0.05383851410965737,0.006959025264868902
2017-11-01,0.061713209293004265,0.05475454413488029,0.006958995255973491
2017-11-02,0.06164439979234004,0.05504867764215624,0.006928722497157682
2017-11-03,0.0613275434990007,0.055161758724600274,0.006865144353594577
2017-11-06,0.06160592025288892,0.0556458499905462,0.006789721512656922
2017-11-07,0.06198322670319166,0.0561850552267135,0.006707092342975359
2017-11-08,0.06231370458836738,0.05668552463775498,0.006617182976945112
2017-11-09,0.062463482952492544,0.05705870453367216,0.006516149263768051
2017-11-10,0.06205049453053968,0.05705038427623102,0.006389812679646435
2017-11-13,0.061481469176307896,0.05691956807975197,0.006237486714388892
2017-11-14,0.061321321029927205,0.057036636427089366,0.006074753205092971
2017-11-15,0.06081057097717671,0.056909297836392106,0.005893629866400607
2017-11-16,0.06077501470223635,0.05707618873537209,0.0057107295414392445
2017-11-17,0.0615857393229211,0.05779051109371884,0.005551104432086162
2017-11-20,0.06274203090694508,0.058737104489500584,0.005422256264199356
2017-11-21,0.06336036710289406,0.05933966376085451,0.005305460187352705
2017-11-22,0.06456655140535786,0.06033011212306431,0.005216375111931109
2017-11-23,0.06585404251249052,0.06138462769519038,0.005154128420711862
2017-11-24,0.06675195185080195,0.06219395407980035,0.00510445086656934
2017-11-27,0.06764089113523766,0.06300169447545322,0.005065679682670599
2017-11-28,0.06903437788397354,0.06414565875680535,0.005050932969712064
2017-11-29,0.06998735145768863,0.06501170082374787,0.005044659441731122
2017-11-30,0.07078164113630704,0.06577748430156685,0.005041284224481878
2017-12-01,0.07151485029806179,0.06650443457075852,0.0050387118497169925
2017-12-04,0.07238796419325859,0.06732382253721998,0.005040831000243793
2017-12-06,0.07279907221683672,0.06784158351157821,0.0050338858089950195
2017-12-07,0.07369208724250462,0.06867149529459161,0.005032777987238185
2017-12-08,0.07475041744772996,0.0696133513784187,0.005041468660744275
2017-12-12,0.07532974823500216,0.07024545048561313,0.0050450377514646705
2017-12-13,0.07614579052142902,0.07103085871079126,0.00505086225639576
2017-12-14,0.07693773646079541,0.07180189295430756,0.005057944027236768
2017-12-15,0.0775034384733504,0.0724249573775261,0.005059655449619061
2017-12-18,0.0774405195789929,0.07263125376884307,0.005038789646329958
2017-12-19,0.07644944989468817,0.07221319645528385,0.004971911629086155
2017-12-20,0.07548443614748403,0.07178434610660815,0.004865926496735299
2017-12-21,0.07426992916179216,0.07116504102046355,0.004719173300451409
2017-12-22,0.07363945851566543,0.07090131099210344,0.004554087819043958
2017-12-25,0.07335096976460487,0.07084489876694462,0.004383419750595315
2017-12-26,0.07308894592951999,0.07079459385104289,0.004209330777918797
2017-12-27,0.07311916514077359,0.07092641392081854,0.0040412824814218175
2017-12-28,0.07206498442119284,0.07033916082353146,0.003848327574441781
2017-12-29,0.07133300439367371,0.0699413117126121,0.003643607999993433
2018-01-03,0.07149428312052161,0.07011540710253933,0.003454880334825837
2018-01-04,0.0716283496754772,0.07027095707863117,0.0032800896899941863
2018-01-05,0.07172709662432988,0.07040219983016079,0.003117156948675429
2018-01-08,0.07056739092867963,0.0697031203132286,0.002929416420906728
2018-01-09,0.0692670298853889,0.06888894453425427,0.002716805498425719
2018-01-10,0.06789984724206213,0.06800704793260663,0.0024814716493448677
2018-01-11,0.06743923890472099,0.06769849118896516,0.0022530779882124477
2018-01-12,0.06712974141539693,0.06748202931627642,0.002035964164121453
2018-01-15,0.0668194145378152,0.06726048293831385,0.001829544783736444
2018-01-16,0.06725050626331483,0.06752285707947221,0.0016543868170786251
2018-01-17,0.06776646408438887,0.0678493487754889,0.0015096141913970706
2018-01-18,0.06780246461412201,0.0678690132857473,0.0013782672861452066
2018-01-19,0.06813302637970112,0.06808345402543962,0.0012675427084882305
2018-01-22,0.0691626786484253,0.06876393587822197,0.0011951427136311563
2018-01-23,0.06964211168618838,0.06909911094066123,0.0011407975496224884
2018-01-24,0.06967885734060934,0.06914979713969586,0.0010898194372300708
2018-01-25,0.06867114825380792,0.06851199165331022,0.0010122642008357065
2018-01-26,0.06787072492244894,0.06799264734243955,0.0009177486491001802
2018-01-29,0.06720515628782624,0.067548398611347,0.0008126660680484352
2018-01-30,0.06597678419633464,0.06672272712068078,0.0006827819853488873
2018-01-31,0.06499112183679531,0.06603724493638191,0.0005387065616042634
2018-02-01,0.06371433730607454,0.06514540521617132,0.0003745586889625095
2018-02-02,0.061831244486638307,0.0638355115101964,0.0001763232129191262
2018-02-05,0.05992670613183467,0.06248353420222531,-5.1439394023354465e-05
2018-02-06,0.05701246328507566,0.060439675348486904,-0.00033275378313901217
2018-02-07,0.05460688399656779,0.05868833230174215,-0.0006451449933086244
2018-02-08,0.05303478604549809,0.05745395324590726,-0.0009596468439003365
2018-02-09,0.05294750802683616,0.05718090834579286,-0.0012324596334883668
2018-02-12,0.05274868777113395,0.056843470600869125,-0.001470986566508934
2018-02-13,0.052280299696436015,0.05633527441364194,-0.0016863189124003497
2018-02-14,0.05102960061510681,0.05531383966656144,-0.0019028122573215402
2018-02-15,0.049596147868206486,0.05416087131853173,-0.0021246381900718488
2018-02-16,0.048692837690989525,0.053343339082299816,-0.002335126790175052
2018-02-19,0.04776076384322694,0.052502680626880044,-0.0025356926229648897
2018-02-20,0.047095759961712086,0.05183343822765547,-0.002719191426546431
2018-02-21,0.04703529803296758,0.05156251557868015,-0.0028698602698102754
2018-02-22,0.04646647917554841,0.05096708767034496,-0.0030057559552257983
2018-02-23,0.04588180368953882,0.05036251559444613,-0.0031286689510325906
2018-02-26,0.0463499744076441,0.050452251828080955,-0.0032098029901496124
2018-02-27,0.046252264959856945,0.05018779548829737,-0.0032702802850071797
2018-02-28,0.04672503610823589,0.05030715548706202,-0.003296266876158759
2018-03-02,0.04745165086276718,0.05061092035571306,-0.0032848504275576856
2018-03-05,0.04815372133694968,0.05091914874149442,-0.0032415651756399397
2018-03-06,0.048244163391139384,0.05084380924525131,-0.0031880718988459384
2018-03-07,0.047981409523646296,0.05054396421767723,-0.0031359454651113546
2018-03-08,0.047683624399435146,0.050222859150804953,-0.003086219572299559
2018-03-09,0.04642972073160895,0.04927325260119405,-0.003065995597073354
2018-03-12,0.045933272870281004,0.04880761465009588,-0.003050024445635147
2018-03-13,0.04586796975045244,0.048624398362412925,-0.0030255581261622584
2018-03-14,0.04550451245603939,0.04825058850453309,-0.003002267953023212
2018-03-15,0.045171167924596856,0.047897114005851726,-0.00297924113037585
2018-03-16,0.04471351472703653,0.04746275965227518,-0.0029600747799477497
2018-03-19,0.043935149264827486,0.046816068010077094,-0.0029534784437229046
2018-03-20,0.04292529759823922,0.04601051112011655,-0.0029644563669024397
2018-03-21,0.042316022650684376,0.04545878305602544,-0.0029793150367723245
2018-03-22,0.042062827161046146,0.04513873917722264,-0.002987364785056005
2018-03-23,0.04120758371320977,0.04442548558883398,-0.0030065762092700223
2018-03-26,0.04054671979488369,0.04383331169746685,-0.0030299108503794503
2018-03-27,0.040818029416400115,0.043851657452973605,-0.0030302206158956202
2018-03-28,0.0400401282182068,0.04319139919872076,-0.003040308146280482
